adc_data,i_data,q_data
0x47474553,1140,1109,
0x52205245,1314,1316,
0xde005454L,3552.00,1349.00,
0xb200fff0L,2848.00,4095.00,
0x1,0,0,
0x1,0,0,
0xff039b4,255,923,
0xffc7334,255,1843,
0xc00,0,192,
0x16,0,1,
0x0,0,0,
0x2,0,0,
0xff039b4,255,923,
0xffc7f34,255,2035,
0x10,0,1,
0x0,0,0,
0x0,0,0,
0x2,0,0,
0x4a60a4a0,1190,2634,
0x41707670,1047,1895,
0x41707670,1047,1895,
0x48f045f0,1167,1119,
0x48f045f0,1167,1119,
0x43706400,1079,1600,
0x43706400,1079,1600,
0x52d034f0,1325,847,
0x52d034f0,1325,847,
0x72600e70,1830,231,
0x72600e70,1830,231,
0x9d500000L,2517.00,0.00,
0x9d500000L,2517.00,0.00,
0x70b012a0,1803,298,
0x9bf00000L,2495.00,0.00,
0x9bf00000L,2495.00,0.00,
0xcd200000L,3282.00,0.00,
0xcd200000L,3282.00,0.00,
0xfe800000L,4072.00,0.00,
0xfe800000L,4072.00,0.00,
0xfff019c0L,4095.00,412.00,
0xfff019c0L,4095.00,412.00,
0xfff045f0L,4095.00,1119.00,
0xfff045f0L,4095.00,1119.00,
0xfff021e0L,4095.00,542.00,
0xfff021e0L,4095.00,542.00,
0xfff04ad0L,4095.00,1197.00,
0xfff04ad0L,4095.00,1197.00,
0xfff07670L,4095.00,1895.00,
0xfff07670L,4095.00,1895.00,
0xfff0a320L,4095.00,2610.00,
0xfff0a320L,4095.00,2610.00,
0xfff07b50L,4095.00,1973.00,
0xfff07b50L,4095.00,1973.00,
0xfff0a840L,4095.00,2692.00,
0xfff0a840L,4095.00,2692.00,
0xfff0d0e0L,4095.00,3342.00,
0xfff0d0e0L,4095.00,3342.00,
0xfff0ef80L,4095.00,3832.00,
0xfff0ef80L,4095.00,3832.00,
0xd5b0fff0L,3419.00,4095.00,
0xd5b0fff0L,3419.00,4095.00,
0xa640fff0L,2660.00,4095.00,
0xa640fff0L,2660.00,4095.00,
0xc940fc80L,3220.00,4040.00,
0x9be0f8e0L,2494.00,3982.00,
0x9be0f8e0L,2494.00,3982.00,
0x72c0e4e0,1836,3662,
0x72c0e4e0,1836,3662,
0x5310c220,1329,3106,
0x5310c220,1329,3106,
0x42b09670,1067,2407,
0x63f0dbc0,1599,3516,
0x4930b900,1171,2960,
0x4930b900,1171,2960,
0x3af08d40,943,2260,
0x3af08d40,943,2260,
0x3c105d50,961,1493,
0x3c105d50,961,1493,
0x4df03010,1247,769,
0x4df03010,1247,769,
0x41f05dd0,1055,1501,
0x41f05dd0,1055,1501,
0x53702f50,1335,757,
0x53702f50,1335,757,
0x75900870,1881,135,
0x75900870,1881,135,
0xa4900000L,2633.00,0.00,
0xa4900000L,2633.00,0.00,
0xd8e00000L,3470.00,0.00,
0xd8e00000L,3470.00,0.00,
0xa8600000L,2694.00,0.00,
0xa8600000L,2694.00,0.00,
0xdbd00000L,3517.00,0.00,
0xdbd00000L,3517.00,0.00,
0xfff00000L,4095.00,0.00,
0xfff021e0L,4095.00,542.00,
0xfff021e0L,4095.00,542.00,
0xfff04fb0L,4095.00,1275.00,
0xfff04fb0L,4095.00,1275.00,
0xfff07e70L,4095.00,2023.00,
0xfff07e70L,4095.00,2023.00,
0xfff05520L,4095.00,1362.00,
0xfff05520L,4095.00,1362.00,
0xfff08300L,4095.00,2096.00,
0xfff08300L,4095.00,2096.00,
0xfff0afb0L,4095.00,2811.00,
0xfff0afb0L,4095.00,2811.00,
0xfff0d650L,4095.00,3429.00,
0xfff0d650L,4095.00,3429.00,
0xfff0be30L,4095.00,3043.00,
0xfff0be30L,4095.00,3043.00,
0xfff0e0f0L,4095.00,3599.00,
0xfff0e0f0L,4095.00,3599.00,
0xe960f6c0L,3734.00,3948.00,
0xe960f6c0L,3734.00,3948.00,
0xbdb0fd80L,3035.00,4056.00,
0xbdb0fd80L,3035.00,4056.00,
0xe320fc20L,3634.00,4034.00,
0xe320fc20L,3634.00,4034.00,
0xb300fff0L,2864.00,4095.00,
0xb300fff0L,2864.00,4095.00,
0x84b0f400L,2123.00,3904.00,
0x84b0f400L,2123.00,3904.00,
0x5ea0d630,1514,3427,
0x5ea0d630,1514,3427,
0x8eb0fa40L,2283.00,4004.00,
0x67c0e180,1660,3608,
0x67c0e180,1660,3608,
0x4aa0bae0,1194,2990,
0x4aa0bae0,1194,2990,
0x3c708b20,967,2226,
0x3c708b20,967,2226,
0x40a05830,1034,1411,
0x40a05830,1034,1411,
0x56902980,1385,664,
0x56902980,1385,664,
0x52a03c30,1322,963,
0x52a03c30,1322,963,
0x712016b0,1810,363,
0x712016b0,1810,363,
0x9a800000L,2472.00,0.00,
0x9a800000L,2472.00,0.00,
0xc7c00000L,3196.00,0.00,
0xc7c00000L,3196.00,0.00,
0x8c200730L,2242.00,115.00,
0x8c200730L,2242.00,115.00,
0xb7400000L,2932.00,0.00,
0xb7400000L,2932.00,0.00,
0xe4c00000L,3660.00,0.00,
0xe4c00000L,3660.00,0.00,
0xfff00ee0L,4095.00,238.00,
0xfff00ee0L,4095.00,238.00,
0xfff03160L,4095.00,790.00,
0xfff03160L,4095.00,790.00,
0xfff05de0L,4095.00,1502.00,
0xfff05de0L,4095.00,1502.00,
0xfff03e80L,4095.00,1000.00,
0xfff06c20L,4095.00,1730.00,
0xfff06c20L,4095.00,1730.00,
0xfff09800L,4095.00,2432.00,
0xfff09800L,4095.00,2432.00,
0xfff0c110L,4095.00,3089.00,
0xfff0c110L,4095.00,3089.00,
0xfff0e300L,4095.00,3632.00,
0xfff0a780L,4095.00,2680.00,
0xfff0d0a0L,4095.00,3338.00,
0xfff0d0a0L,4095.00,3338.00,
0xfff0f0a0L,4095.00,3850.00,
0xfff0f0a0L,4095.00,3850.00,
0xe190fff0L,3609.00,4095.00,
0xe190fff0L,3609.00,4095.00,
0xb500fff0L,2896.00,4095.00,
0xb500fff0L,2896.00,4095.00,
0xdd10fff0L,3537.00,4095.00,
0xdd10fff0L,3537.00,4095.00,
0xac20fff0L,2754.00,4095.00,
0xac20fff0L,2754.00,4095.00,
0x8160f020L,2070.00,3842.00,
0x8160f020L,2070.00,3842.00,
0x5ff0d100,1535,3344,
0x5ff0d100,1535,3344,
0x4a70a8c0,1191,2700,
0x4a70a8c0,1191,2700,
0x5a30c100,1443,3088,
0x5a30c100,1443,3088,
0x4a709580,1191,2392,
0x4a709580,1191,2392,
0x4ab06750,1195,1653,
0x5aa03cc0,1450,972,
0x5aa03cc0,1450,972,
0x77a01a50,1914,421,
0x77a01a50,1914,421,
0x9dc003f0L,2524.00,63.00,
0x9dc003f0L,2524.00,63.00,
0x76601670,1894,359,
0x76601670,1894,359,
0x9da00030L,2522.00,3.00,
0x9da00030L,2522.00,3.00,
0xca400000L,3236.00,0.00,
0xca400000L,3236.00,0.00,
0xf7a00000L,3962.00,0.00,
0xf7a00000L,3962.00,0.00,
0xd4900000L,3401.00,0.00,
0xd4900000L,3401.00,0.00,
0xfff001a0L,4095.00,26.00,
0xfff001a0L,4095.00,26.00,
0xfff01db0L,4095.00,475.00,
0xfff01db0L,4095.00,475.00,
0xfff04530L,4095.00,1107.00,
0xfff04530L,4095.00,1107.00,
0xfff02af0L,4095.00,687.00,
0xfff02af0L,4095.00,687.00,
0xfff05930L,4095.00,1427.00,
0xfff05930L,4095.00,1427.00,
0xfff08830L,4095.00,2179.00,
0xfff08830L,4095.00,2179.00,
0xfff0b640L,4095.00,2916.00,
0xfff0b640L,4095.00,2916.00,
0xfff08e40L,4095.00,2276.00,
0xfff0be50L,4095.00,3045.00,
0xfff0be50L,4095.00,3045.00,
0xfff0e8c0L,4095.00,3724.00,
0xfff0e8c0L,4095.00,3724.00,
0xf710fff0L,3953.00,4095.00,
0xf710fff0L,3953.00,4095.00,
0xc4c0fff0L,3148.00,4095.00,
0xc4c0fff0L,3148.00,4095.00,
0x91c0fff0L,2332.00,4095.00,
0x91c0fff0L,2332.00,4095.00,
0xc630ff80L,3171.00,4088.00,
0xc630ff80L,3171.00,4088.00,
0x9a90f940L,2473.00,3988.00,
0x9a90f940L,2473.00,3988.00,
0x7390e4d0,1849,3661,
0x7390e4d0,1849,3661,
0x5530c440,1363,3140,
0x5530c440,1363,3140,
0x6b70d580,1719,3416,
0x6b70d580,1719,3416,
0x5390b190,1337,2841,
0x5390b190,1337,2841,
0x485085b0,1157,2139,
0x485085b0,1157,2139,
0x4cd05670,1229,1383,
0x4cd05670,1229,1383,
0x60f02ae0,1551,686,
0x60f02ae0,1551,686,
0x839008b0L,2105.00,139.00,
0x839008b0L,2105.00,139.00,
0x6be01870,1726,391,
0x95900000L,2393.00,0.00,
0x95900000L,2393.00,0.00,
0xc6400000L,3172.00,0.00,
0xc6400000L,3172.00,0.00,
0xf6e00000L,3950.00,0.00,
0xf6e00000L,3950.00,0.00,
0xfff00d60L,4095.00,214.00,
0xc2e00000L,3118.00,0.00,
0xf5000000L,3920.00,0.00,
0xf5000000L,3920.00,0.00,
0xfff01290L,4095.00,297.00,
0xfff01290L,4095.00,297.00,
0xfff03920L,4095.00,914.00,
0xfff03920L,4095.00,914.00,
0xfff064c0L,4095.00,1612.00,
0xfff064c0L,4095.00,1612.00,
0xfff03570L,4095.00,855.00,
0xfff03570L,4095.00,855.00,
0xfff061e0L,4095.00,1566.00,
0xfff061e0L,4095.00,1566.00,
0xfff08f90L,4095.00,2297.00,
0xfff08f90L,4095.00,2297.00,
0xfff0bd90L,4095.00,3033.00,
0xfff0bd90L,4095.00,3033.00,
0xfff0e5a0L,4095.00,3674.00,
0xfff0e5a0L,4095.00,3674.00,
0xfff0d000L,4095.00,3328.00,
0xfff0d000L,4095.00,3328.00,
0xfff0f210L,4095.00,3873.00,
0xfff0f210L,4095.00,3873.00,
0xdec0fff0L,3564.00,4095.00,
0xafc0fff0L,2812.00,4095.00,
0xafc0fff0L,2812.00,4095.00,
0x8390f820L,2105.00,3970.00,
0x8390f820L,2105.00,3970.00,
0x5eb0db40,1515,3508,
0x5eb0db40,1515,3508,
0x83c0fd80L,2108.00,4056.00,
0x83c0fd80L,2108.00,4056.00,
0x5c80df80,1480,3576,
0x5c80df80,1480,3576,
0x4270b520,1063,2898,
0x4270b520,1063,2898,
0x391083e0,913,2110,
0x391083e0,913,2110,
0x48d09d80,1165,2520,
0x48d09d80,1165,2520,
0x44906f80,1097,1784,
0x44906f80,1097,1784,
0x50804190,1288,1049,
0x50804190,1288,1049,
0x6ba01930,1722,403,
0x6ba01930,1722,403,
0x5b203b00,1458,944,
0x5b203b00,1458,944,
0x767017d0,1895,381,
0x767017d0,1895,381,
0x9d200000L,2514.00,0.00,
0x9d200000L,2514.00,0.00,
0xca600000L,3238.00,0.00,
0xca600000L,3238.00,0.00,
0xa4b00000L,2635.00,0.00,
0xd3a00000L,3386.00,0.00,
0xd3a00000L,3386.00,0.00,
0xfff003b0L,4095.00,59.00,
0xfff003b0L,4095.00,59.00,
0xfff02050L,4095.00,517.00,
0xfff02050L,4095.00,517.00,
0xfff04860L,4095.00,1158.00,
0xfff04860L,4095.00,1158.00,
0xfff07380L,4095.00,1848.00,
0xfff07380L,4095.00,1848.00,
0xfff05270L,4095.00,1319.00,
0xfff05270L,4095.00,1319.00,
0xfff07ff0L,4095.00,2047.00,
0xfff07ff0L,4095.00,2047.00,
0xfff0aeb0L,4095.00,2795.00,
0xfff0aeb0L,4095.00,2795.00,
0xfff0daa0L,4095.00,3498.00,
0xfff0daa0L,4095.00,3498.00,
0xfff0b030L,4095.00,2819.00,
0xfff0b030L,4095.00,2819.00,
0xfff0da80L,4095.00,3496.00,
0xfff0da80L,4095.00,3496.00,
0xf980f920L,3992.00,3986.00,
0xf980f920L,3992.00,3986.00,
0xc980fff0L,3224.00,4095.00,
0xc980fff0L,3224.00,4095.00,
0x98a0fff0L,2442.00,4095.00,
0x98a0fff0L,2442.00,4095.00,
0x6d50ed80,1749,3800,
0x6d50ed80,1749,3800,
0x9e40fe00L,2532.00,4064.00,
0x75a0e900,1882,3728,
0x75a0e900,1882,3728,
0x5660c660,1382,3174,
0x5660c660,1382,3174,
0x44f099c0,1103,2460,
0x44f099c0,1103,2460,
0x44a069e0,1098,1694,
0x56b0bf00,1387,3056,
0x487095a0,1159,2394,
0x487095a0,1159,2394,
0x480069d0,1152,1693,
0x480069d0,1152,1693,
0x55d03f10,1373,1009,
0x55d03f10,1373,1009,
0x71901a20,1817,418,
0x71901a20,1817,418,
0x59f02590,1439,601,
0x59f02590,1439,601,
0x7ee00450,2030,69,
0x7ee00450,2030,69,
0xad800000L,2776.00,0.00,
0xad800000L,2776.00,0.00,
0xdec00000L,3564.00,0.00,
0xdec00000L,3564.00,0.00,
0xfff00490L,4095.00,73.00,
0xfff00490L,4095.00,73.00,
0xe2800000L,3624.00,0.00,
0xe2800000L,3624.00,0.00,
0xfff00000L,4095.00,0.00,
0xfff00000L,4095.00,0.00,
0xfff021f0L,4095.00,543.00,
0xfff04e30L,4095.00,1251.00,
0xfff04e30L,4095.00,1251.00,
0xfff07a40L,4095.00,1956.00,
0xfff07a40L,4095.00,1956.00,
0xfff0a690L,4095.00,2665.00,
0xfff0a690L,4095.00,2665.00,
0xfff09020L,4095.00,2306.00,
0xfff09020L,4095.00,2306.00,
0xfff0bec0L,4095.00,3052.00,
0xfff0bec0L,4095.00,3052.00,
0xfff0e540L,4095.00,3668.00,
0xfff0e540L,4095.00,3668.00,
0xf180fd00L,3864.00,4048.00,
0xf180fd00L,3864.00,4048.00,
0xfff0e0e0L,4095.00,3598.00,
0xfff0e0e0L,4095.00,3598.00,
0xf2b0f980L,3883.00,3992.00,
0xf2b0f980L,3883.00,3992.00,
0xc680fff0L,3176.00,4095.00,
0xc680fff0L,3176.00,4095.00,
0x9a40fac0L,2468.00,4012.00,
0x9a40fac0L,2468.00,4012.00,
0xad50fff0L,2773.00,4095.00,
0xad50fff0L,2773.00,4095.00,
0x8140f880L,2068.00,3976.00,
0x8140f880L,2068.00,3976.00,
0x5d20dad0,1490,3501,
0x5d20dad0,1490,3501,
0x4530b200,1107,2848,
0x4530b200,1107,2848,
0x6430d210,1603,3361,
0x4f60ad00,1270,2768,
0x4f60ad00,1270,2768,
0x47708150,1143,2069,
0x47708150,1143,2069,
0x4e3054c0,1251,1356,
0x4e3054c0,1251,1356,
0x63202bf0,1586,703,
0x63202bf0,1586,703,
0x84a00b80L,2122.00,184.00,
0x84a00b80L,2122.00,184.00,
0x68702260,1671,550,
0x68702260,1671,550,
0x8e700540L,2279.00,84.00,
0x8e700540L,2279.00,84.00,
0xbbd00000L,3005.00,0.00,
0xbbd00000L,3005.00,0.00,
0xea800000L,3752.00,0.00,
0xea800000L,3752.00,0.00,
0xd5c00000L,3420.00,0.00,
0xd5c00000L,3420.00,0.00,
0xfff00000L,4095.00,0.00,
0xfff00000L,4095.00,0.00,
0xfff01df0L,4095.00,479.00,
0xfff01df0L,4095.00,479.00,
0xfff04a50L,4095.00,1189.00,
0xfff04a50L,4095.00,1189.00,
0xfff07830L,4095.00,1923.00,
0xfff07830L,4095.00,1923.00,
0xfff0a600L,4095.00,2656.00,
0xfff0a600L,4095.00,2656.00,
0xfff07bc0L,4095.00,1980.00,
0xfff0a940L,4095.00,2708.00,
0xfff0a940L,4095.00,2708.00,
0xfff0d210L,4095.00,3361.00,
0xfff0d210L,4095.00,3361.00,
0xfff0efa0L,4095.00,3834.00,
0xfff0efa0L,4095.00,3834.00,
0xe180fff0L,3608.00,4095.00,
0xfff0dc40L,4095.00,3524.00,
0xffc0f910L,4092.00,3985.00,
0xffc0f910L,4092.00,3985.00,
0xd310fff0L,3377.00,4095.00,
0xd310fff0L,3377.00,4095.00,
0xa590fff0L,2649.00,4095.00,
0xa590fff0L,2649.00,4095.00,
0x7d50ef30,2005,3827,
0x7d50ef30,2005,3827,
0xabe0fff0L,2750.00,4095.00,
0xabe0fff0L,2750.00,4095.00,
0x8330f020L,2099.00,3842.00,
0x8330f020L,2099.00,3842.00,
0x6290d1a0,1577,3354,
0x6290d1a0,1577,3354,
0x4db0aa30,1243,2723,
0x4db0aa30,1243,2723,
0x46a07ca0,1130,1994,
0x46a07ca0,1130,1994,
0x3e9095b0,1001,2395,
0x3e9095b0,1001,2395,
0x3e9065a0,1001,1626,
0x3e9065a0,1001,1626,
0x4e8038e0,1256,910,
0x6bc01390,1724,313,
0x6bc01390,1724,313,
