adc_data,i_data,q_data
0x36f98eaa,879,2282,
0x35ac8c27,858,2242,
0x33c48a19,828,2209,
0x313e889c,787,2185,
0x3e228800,994,2176,
0x3abc8857,939,2181,
0x38008a0b,896,2208,
0x38008ceb,896,2254,
0x38008089,896,2056,
0x38008440,896,2116,
0x38008793,896,2169,
0x392287ff,914,2175,
0x3ca787ff,970,2175,
0x300c87ff,768,2175,
0x32e187ff,814,2175,
0x34ff86ba,847,2155,
0x3649842a,868,2114,
0x36b48170,875,2071,
0x36598eb3,869,2283,
0x35388c21,851,2242,
0x333f89ea,819,2206,
0x306f8863,774,2182,
0x3cff8800,975,2176,
0x396f88c2,918,2188,
0x38008afb,896,2223,
0x38008e39,896,2275,
0x380081dd,896,2077,
0x3800856d,896,2134,
0x380087ff,896,2175,
0x3a1787ff,929,2175,
0x3da687ff,986,2175,
0x342b87ff,834,2175,
0x36618640,870,2148,
0x379c832d,889,2098,
0x37c18fe7,892,2302,
0x36cd8cbf,876,2251,
0x34ca8a0b,844,2208,
0x31d78836,797,2179,
0x3e598800,997,2176,
0x3ace8813,940,2177,
0x380089d3,896,2205,
0x38008c77,896,2247,
0x38008f9e,896,2297,
0x380082dc,896,2093,
0x380085f8,896,2143,
0x380087ff,896,2175,
0x3a6787ff,934,2175,
0x3ddf87ff,989,2175,
0x315087ff,789,2175,
0x343f87ff,835,2175,
0x364c85f6,868,2143,
0x376482ff,886,2095,
0x378c8fe1,888,2302,
0x36b88cd5,875,2253,
0x34c88a29,844,2210,
0x31e88847,798,2180,
0x3e658800,998,2176,
0x3ab78811,939,2177,
0x380089f8,896,2207,
0x38008ce2,896,2254,
0x3800804f,896,2052,
0x380083cd,896,2108,
0x38ae87ff,906,2175,
0x3bf087ff,959,2175,
0x3f5287ff,1013,2175,
0x329087ff,809,2175,
0x352687d8,850,2173,
0x36e68548,878,2132,
0x37c6826c,892,2086,
0x37d48f6f,893,2294,
0x36f68c77,879,2247,
0x34fe89c5,847,2204,
0x31e88800,798,2176,
0x3e198800,993,2176,
0x3a4e8823,932,2178,
0x38008a63,896,2214,
0x38008d75,896,2263,
0x380080cf,896,2060,
0x380083e0,896,2110,
0x38008670,896,2151,
0x38e587ff,910,2175,
0x3b9a87ff,953,2175,
0x3eaf87ff,1002,2175,
0x31f187ff,799,2175,
0x34e487ff,846,2175,
0x36fa855a,879,2133,
0x37e48215,894,2081,
0x37808eb3,888,2283,
0x35e48bb7,862,2235,
0x334c8983,820,2200,
0x3017885d,769,2181,
0x3cac885f,970,2181,
0x39748986,919,2200,
0x38008e61,896,2278,
