adc_data,i_data,q_data
0x37e1847f,894,2119,
0x37ff8171,895,2071,
0x37ff8e4a,895,2276,
0x36ae8b5e,874,2229,
0x342e88fa,834,2191,
0x30c38800,780,2176,
0x3cd28800,973,2176,
0x39128917,913,2193,
0x38008bed,896,2238,
0x38008f63,896,2294,
0x380082d1,896,2093,
0x380085c6,896,2140,
0x380087ff,896,2175,
0x3a6a87ff,934,2175,
0x3d3787ff,979,2175,
0x306287ff,774,2175,
0x339087ff,825,2175,
0x365a87f4,869,2175,
0x37ff850b,895,2128,
0x37ff818d,895,2072,
0x37ff8de3,895,2270,
0x36e48abb,878,2219,
0x340b8875,832,2183,
0x30808800,776,2176,
0x3cbb8800,971,2176,
0x396388cf,918,2188,
0x38008b28,896,2226,
0x38008e30,896,2275,
0x380081a8,896,2074,
0x38008540,896,2132,
0x380087ff,896,2175,
0x3de387ff,990,2175,
0x31a587ff,794,2175,
0x34cc87ff,844,2175,
0x37288734,882,2163,
0x37ff843b,895,2115,
0x37ff80f2,895,2063,
0x37ff8d9a,895,2265,
0x36b98a97,875,2217,
0x33f0884b,831,2180,
0x30748800,775,2176,
0x3cab8800,970,2176,
0x390b889f,912,2185,
0x38008b4f,896,2228,
0x38008edc,896,2285,
0x380082ba,896,2091,
0x3800865c,896,2149,
0x382287ff,898,2175,
0x3b6787ff,950,2175,
0x3ebb87ff,1003,2175,
0x31db87ff,797,2175,
0x349887ff,841,2175,
0x36e88709,878,2160,
0x37ff843e,895,2115,
0x37ff80db,895,2061,
0x37ff8d55,895,2261,
0x36188a49,865,2212,
0x32c58837,812,2179,
0x3ed18800,1005,2176,
0x3af4886f,943,2182,
0x38008a96,896,2217,
0x38008da8,896,2266,
0x380084ae,896,2122,
0x380087c0,896,2172,
0x399a87ff,921,2175,
0x3cd987ff,973,2175,
0x303587ff,771,2175,
0x336287ff,822,2175,
0x362d87ff,866,2175,
0x37ff863f,895,2147,
0x37ff82ec,895,2094,
0x37ff8f4a,895,2292,
0x37bc8bd5,891,2237,
0x34d9892b,845,2194,
0x31268800,786,2176,
0x3d458800,980,2176,
0x39cb893d,924,2195,
0x38008ba5,896,2234,
0x38008ebb,896,2283,
0x38008238,896,2083,
0x380085bd,896,2139,
0x380087ff,896,2175,
0x3aa587ff,938,2175,
0x3e5e87ff,997,2175,
0x31fd87ff,799,2175,
0x34f887ff,847,2175,
0x371186f0,881,2159,
0x37ff8434,895,2115,
0x37ff8134,895,2067,
0x37ff8e14,895,2273,
0x37108b2b,881,2226,
0x349888d7,841,2189,
0x31628800,790,2176,
0x3a428851,932,2181,
