adc_data,i_data,q_data
0x89709d40L,2199.00,2516.00,
0x89709d40L,2199.00,2516.00,
0x84108110L,2113.00,2065.00,
0x84108110L,2113.00,2065.00,
0x88a06540L,2186.00,1620.00,
0x88a06540L,2186.00,1620.00,
0x96004d80L,2400.00,1240.00,
0x82d07880L,2093.00,1928.00,
0x88e06070L,2190.00,1543.00,
0x88e06070L,2190.00,1543.00,
0x95a04c30L,2394.00,1219.00,
0x95a04c30L,2394.00,1219.00,
0xa7b03cf0L,2683.00,975.00,
0xa7b03cf0L,2683.00,975.00,
0xbe003370L,3040.00,823.00,
0x9c904cf0L,2505.00,1231.00,
0xb1203bf0L,2834.00,959.00,
0xb1203bf0L,2834.00,959.00,
0xcac03330L,3244.00,819.00,
0xcac03330L,3244.00,819.00,
0xe5a03470L,3674.00,839.00,
0xe5a03470L,3674.00,839.00,
0xff003f70L,4080.00,1015.00,
0xca703730L,3239.00,883.00,
0xe4d03ab0L,3661.00,939.00,
0xe4d03ab0L,3661.00,939.00,
0xfc104730L,4033.00,1139.00,
0xfc104730L,4033.00,1139.00,
0xfff05b50L,4095.00,1461.00,
0xfff05b50L,4095.00,1461.00,
0xfff074b0L,4095.00,1867.00,
0xfff05d00L,4095.00,1488.00,
0xfff05d00L,4095.00,1488.00,
0xfff07470L,4095.00,1863.00,
0xfff07470L,4095.00,1863.00,
0xfff08f40L,4095.00,2292.00,
0xfff08f40L,4095.00,2292.00,
0xfff0a990L,4095.00,2713.00,
0xfff0a990L,4095.00,2713.00,
0xfff0bed0L,4095.00,3053.00,
0xfff0bed0L,4095.00,3053.00,
0xec00cc70L,3776.00,3271.00,
0xfff0b360L,4095.00,2870.00,
0xfb20c500L,4018.00,3152.00,
0xfb20c500L,4018.00,3152.00,
0xe320cfc0L,3634.00,3324.00,
0xe320cfc0L,3634.00,3324.00,
0xc8b0d140L,3211.00,3348.00,
0xc8b0d140L,3211.00,3348.00,
0xafc0c980L,2812.00,3224.00,
0xdb80cdb0L,3512.00,3291.00,
0xbd30cb30L,3027.00,3251.00,
0xbd30cb30L,3027.00,3251.00,
0xa340bd20L,2612.00,3026.00,
0xa340bd20L,2612.00,3026.00,
0x90a0a6c0L,2314.00,2668.00,
0x90a0a6c0L,2314.00,2668.00,
0x87b08c70L,2171.00,2247.00,
0x87b08c70L,2171.00,2247.00,
0x88807160L,2184.00,1814.00,
0x88807160L,2184.00,1814.00,
0x920058a0L,2336.00,1418.00,
0x8b707810L,2231.00,1921.00,
0x8b707810L,2231.00,1921.00,
0x93605fc0L,2358.00,1532.00,
0x93605fc0L,2358.00,1532.00,
0xa2004b90L,2592.00,1209.00,
0xa2004b90L,2592.00,1209.00,
0xb6403cf0L,2916.00,975.00,
0xb6403cf0L,2916.00,975.00,
0xa7c04430L,2684.00,1091.00,
0xa7c04430L,2684.00,1091.00,
0xbe803a10L,3048.00,929.00,
0xbe803a10L,3048.00,929.00,
0xd7803790L,3448.00,889.00,
0xd7803790L,3448.00,889.00,
0xf0c03d70L,3852.00,983.00,
0xf0c03d70L,3852.00,983.00,
0xfff04ba0L,4095.00,1210.00,
0xdac03300L,3500.00,816.00,
0xf5403a00L,3924.00,928.00,
0xf5403a00L,3924.00,928.00,
0xfff04bc0L,4095.00,1212.00,
0xfff04bc0L,4095.00,1212.00,
0xfff06400L,4095.00,1600.00,
0xfff06400L,4095.00,1600.00,
