adc_data,i_data,q_data
0x30000fff,768,255,
0x32770fff,807,255,
0x35fa0fff,863,255,
0x39960fff,921,255,
0x3cda0fff,973,255,
0x3f2c0fd2,1010,253,
0x3fff0caa,1023,202,
0x3fff097f,1023,151,
0x3ee206b9,1006,107,
0x3d0d047f,976,71,
0x3aaf02d5,938,45,
0x37c801e2,892,30,
0x347501df,839,29,
0x3109030f,784,48,
0x3000058e,768,88,
0x30000913,768,145,
0x30000cee,768,206,
0x30000fff,768,255,
0x300d0fff,768,255,
0x332e0fff,818,255,
0x362d0fff,866,255,
0x39250fff,914,255,
0x3c060fff,960,255,
0x3e530fff,997,255,
0x3fb80d58,1019,213,
0x3ffa0a1f,1023,161,
0x3f1a06f7,1009,111,
0x3d260447,978,68,
0x3a50026b,933,38,
0x36eb01a5,878,26,
0x33630223,822,34,
0x300006b1,768,107,
0x30000a27,768,162,
0x30000da9,768,218,
0x30000fff,768,255,
0x31150fff,785,255,
0x341d0fff,833,255,
0x37530fff,885,255,
0x3aae0fff,938,255,
0x3db00fff,987,255,
0x3fc10ed4,1020,237,
0x3fff0b6b,1023,182,
0x3fe0081a,1022,129,
0x3e18055b,993,85,
0x3ba30380,954,56,
0x38d7027b,909,39,
0x35e5024b,862,36,
0x32fd02eb,815,46,
0x30350472,771,71,
0x300006ee,768,110,
0x30000a2c,768,162,
0x30000dd4,768,221,
0x30000fff,768,255,
0x30b50fff,779,255,
0x34530fff,837,255,
0x381f0fff,897,255,
0x3bd80fff,957,255,
0x3ec90fff,1004,255,
0x3fff0d86,1023,216,
0x3fff0a15,1023,161,
0x3f7a070b,1015,112,
0x3dba0494,987,73,
0x38980187,905,24,
0x3544013f,852,19,
0x31b7021f,795,33,
0x30000455,768,69,
0x30000793,768,121,
0x30000b3b,768,179,
0x30000ecc,768,236,
0x30000fff,768,255,
0x319d0fff,793,255,
0x34cb0fff,844,255,
0x38140fff,897,255,
0x3b4a0fff,948,255,
0x3df00fff,991,255,
0x3f9a0e03,1017,224,
0x3fff0abf,1023,171,
0x3f540791,1013,121,
0x3d9404db,985,77,
0x3af902d7,943,45,
0x379c01c6,889,28,
0x33eb01fa,830,31,
0x30850394,776,57,
0x30000647,768,100,
0x300009a0,768,154,
0x30000d12,768,209,
0x30000fff,768,255,
0x304f0fff,772,255,
0x337b0fff,823,255,
0x36e10fff,878,255,
0x3a500fff,933,255,
0x3d4c0fff,980,255,
0x3f600f18,1014,241,
0x3fff08db,1023,141,
0x3f01060a,1008,96,
0x3d2503b1,978,59,
0x3aa401fb,938,31,
0x37810117,888,17,
0x33fe0153,831,21,
0x309702e1,777,46,
0x3000059e,768,89,
0x3000092a,768,146,
0x30000d00,768,208,
0x30000fff,768,255,
0x307f0fff,775,255,
0x34060fff,832,255,
0x37710fff,887,255,
0x3aa20fff,938,255,
0x3d330fff,979,255,
0x3efc0f59,1007,245,
0x3fff0c9c,1023,201,
0x3fff0996,1023,153,
0x3f540683,1013,104,
0x3d5603d5,981,61,
0x3a5a01e7,933,30,
0x369c0127,873,18,
0x32cd01e5,812,30,
0x300003fd,768,63,
0x30000704,768,112,
0x30000a7b,768,167,
0x30000dfc,768,223,
0x30000fff,768,255,
0x310e0fff,784,255,
0x343f0fff,835,255,
0x3acc0fff,940,255,
0x3da00fff,986,255,
0x3f930ec4,1017,236,
0x3fff0b7a,1023,183,
0x3fff081e,1023,129,
0x3e790516,999,81,
0x3bf002bb,959,43,
0x38ad0163,906,22,
0x35280147,850,20,
0x31df024d,797,36,
0x30000447,768,68,
0x300006ee,768,110,
0x30000a01,768,160,
0x30000d44,768,212,
0x30000fff,768,255,
0x300f0fff,768,255,
0x33660fff,822,255,
0x36ef0fff,878,255,
0x3a8e0fff,936,255,
0x3d850fff,984,255,
0x3f6f0e10,1014,225,
