adc_data,i_data,q_data
0x84007fb0L,2112.00,2043.00,
0x84007fb0L,2112.00,2043.00,
0x83b07ff0L,2107.00,2047.00,
0x83b07ff0L,2107.00,2047.00,
0x84008010L,2112.00,2049.00,
0x84008010L,2112.00,2049.00,
0x83f08000L,2111.00,2048.00,
0x7a207ec0,1954,2028,
0x7f607e10,2038,2017,
0x7f607e10,2038,2017,
0x848081d0L,2120.00,2077.00,
0x848081d0L,2120.00,2077.00,
0x7d009210,2000,2337,
0x7d009210,2000,2337,
0x7d8092b0,2008,2347,
0x7d8092b0,2008,2347,
0x7d709380,2007,2360,
0x7d709380,2007,2360,
0x7d009420,2000,2370,
0x7d009420,2000,2370,
0x7cc09410,1996,2369,
0x7cc09410,1996,2369,
0x7cd09440,1997,2372,
0x7cd09440,1997,2372,
0x7cb09410,1995,2369,
0x7cb09410,1995,2369,
0x7c609490,1990,2377,
0x7c609490,1990,2377,
0x7c309430,1987,2371,
0x7c309430,1987,2371,
0x7c209440,1986,2372,
0x7c409400,1988,2368,
0x7c409400,1988,2368,
0x7c309400,1987,2368,
0x7c309400,1987,2368,
0x7c509400,1989,2368,
0x7c509400,1989,2368,
0x7c709440,1991,2372,
0x7c709440,1991,2372,
0x7c7093f0,1991,2367,
0x7c7093f0,1991,2367,
0x7c509430,1989,2371,
0x7c509430,1989,2371,
0x7bf09420,1983,2370,
0x7bf09420,1983,2370,
0x84408c00L,2116.00,2240.00,
0x84408c00L,2116.00,2240.00,
0x83708b90L,2103.00,2233.00,
0x83708b90L,2103.00,2233.00,
0x83008a90L,2096.00,2217.00,
0x83008a90L,2096.00,2217.00,
0x84d085a0L,2125.00,2138.00,
0x84d085a0L,2125.00,2138.00,
0x84e08580L,2126.00,2136.00,
0x84e08580L,2126.00,2136.00,
0x84f08550L,2127.00,2133.00,
0x84f08550L,2127.00,2133.00,
0x85008500L,2128.00,2128.00,
0x85008500L,2128.00,2128.00,
0x85008500L,2128.00,2128.00,
0x85008500L,2128.00,2128.00,
0x85108540L,2129.00,2132.00,
0x85208530L,2130.00,2131.00,
0x85208530L,2130.00,2131.00,
0x84e08530L,2126.00,2131.00,
0x84e08530L,2126.00,2131.00,
0x84e08520L,2126.00,2130.00,
0x84e08520L,2126.00,2130.00,
0x84f08510L,2127.00,2129.00,
0x84f08510L,2127.00,2129.00,
0x85008520L,2128.00,2130.00,
0x85008520L,2128.00,2130.00,
0x84f08510L,2127.00,2129.00,
0x84f08510L,2127.00,2129.00,
0x85108520L,2129.00,2130.00,
0x85108520L,2129.00,2130.00,
0x85008510L,2128.00,2129.00,
0x85008510L,2128.00,2129.00,
0x850084e0L,2128.00,2126.00,
0x850084e0L,2128.00,2126.00,
0x850084d0L,2128.00,2125.00,
0x850084d0L,2128.00,2125.00,
0x84f08510L,2127.00,2129.00,
0x84f08510L,2127.00,2129.00,
0x84e08530L,2126.00,2131.00,
0x84e08530L,2126.00,2131.00,
0x850084e0L,2128.00,2126.00,
0x850084e0L,2128.00,2126.00,
0x84f08500L,2127.00,2128.00,
0x84f08500L,2127.00,2128.00,
0x85008530L,2128.00,2131.00,
0x85008530L,2128.00,2131.00,
0x85008500L,2128.00,2128.00,
0x85008530L,2128.00,2131.00,
0x85008530L,2128.00,2131.00,
0x84e08520L,2126.00,2130.00,
0x84e08520L,2126.00,2130.00,
0x84c084f0L,2124.00,2127.00,
0x84c084f0L,2124.00,2127.00,
0x84e08530L,2126.00,2131.00,
0x84e08530L,2126.00,2131.00,
0x84d08510L,2125.00,2129.00,
0x84d08510L,2125.00,2129.00,
0x84e08510L,2126.00,2129.00,
0x84e08510L,2126.00,2129.00,
0x850084e0L,2128.00,2126.00,
0x850084e0L,2128.00,2126.00,
0x84e084e0L,2126.00,2126.00,
0x84e084e0L,2126.00,2126.00,
0x85208510L,2130.00,2129.00,
0x85208510L,2130.00,2129.00,
0x85008510L,2128.00,2129.00,
0x85008510L,2128.00,2129.00,
0x84e08510L,2126.00,2129.00,
0x84e08510L,2126.00,2129.00,
0x85008520L,2128.00,2130.00,
0x85008520L,2128.00,2130.00,
0x85208520L,2130.00,2130.00,
0x85208520L,2130.00,2130.00,
0x84f084f0L,2127.00,2127.00,
0x84f084f0L,2127.00,2127.00,
0x852084f0L,2130.00,2127.00,
0x852084f0L,2130.00,2127.00,
0x85008510L,2128.00,2129.00,
0x85008540L,2128.00,2132.00,
0x85008540L,2128.00,2132.00,
0x84e08510L,2126.00,2129.00,
0x84e08510L,2126.00,2129.00,
0x85008540L,2128.00,2132.00,
0x85008540L,2128.00,2132.00,
0x84e08510L,2126.00,2129.00,
0x84e08510L,2126.00,2129.00,
0x84f08520L,2127.00,2130.00,
0x84f08520L,2127.00,2130.00,
0x84f08500L,2127.00,2128.00,
0x84f08500L,2127.00,2128.00,
0x84f08500L,2127.00,2128.00,
0x84f08500L,2127.00,2128.00,
0x85208500L,2130.00,2128.00,
0x85208500L,2130.00,2128.00,
0x84e08510L,2126.00,2129.00,
0x84e08510L,2126.00,2129.00,
0x84f08530L,2127.00,2131.00,
0x84f08530L,2127.00,2131.00,
0x84e08540L,2126.00,2132.00,
0x84e08540L,2126.00,2132.00,
0x84d08500L,2125.00,2128.00,
0x84d08500L,2125.00,2128.00,
0x84d08520L,2125.00,2130.00,
0x84d08520L,2125.00,2130.00,
0x85008500L,2128.00,2128.00,
0x85008500L,2128.00,2128.00,
0x85008530L,2128.00,2131.00,
0x85008530L,2128.00,2131.00,
0x84d08500L,2125.00,2128.00,
0x84e08500L,2126.00,2128.00,
0x84e08500L,2126.00,2128.00,
0x84a084f0L,2122.00,2127.00,
0x84a084f0L,2122.00,2127.00,
0x84b08510L,2123.00,2129.00,
0x84b08510L,2123.00,2129.00,
0x84e08510L,2126.00,2129.00,
0x85008520L,2128.00,2130.00,
0x84e084f0L,2126.00,2127.00,
0x84e084f0L,2126.00,2127.00,
0x84e08500L,2126.00,2128.00,
0x84e08500L,2126.00,2128.00,
0x84d08510L,2125.00,2129.00,
0x84d08510L,2125.00,2129.00,
0x84d08500L,2125.00,2128.00,
0x84d08500L,2125.00,2128.00,
0x84f08510L,2127.00,2129.00,
0x84f08510L,2127.00,2129.00,
0x85008520L,2128.00,2130.00,
0x85008510L,2128.00,2129.00,
0x84d08500L,2125.00,2128.00,
0x84d08500L,2125.00,2128.00,
0x85008510L,2128.00,2129.00,
0x85008510L,2128.00,2129.00,
0x84d08520L,2125.00,2130.00,
0x84d08520L,2125.00,2130.00,
0x84e08500L,2126.00,2128.00,
0x84e08500L,2126.00,2128.00,
0x84e084f0L,2126.00,2127.00,
0x84e084f0L,2126.00,2127.00,
0x85008510L,2128.00,2129.00,
0x85208500L,2130.00,2128.00,
0x85208500L,2130.00,2128.00,
0x84f08530L,2127.00,2131.00,
0x84f08530L,2127.00,2131.00,
0x84f08500L,2127.00,2128.00,
0x84f08500L,2127.00,2128.00,
0x84d08500L,2125.00,2128.00,
0x84d08500L,2125.00,2128.00,
0x84e08540L,2126.00,2132.00,
0x84e08540L,2126.00,2132.00,
0x84f08540L,2127.00,2132.00,
0x84f08540L,2127.00,2132.00,
0x84b08530L,2123.00,2131.00,
0x84b08530L,2123.00,2131.00,
0x84e08520L,2126.00,2130.00,
0x84e08520L,2126.00,2130.00,
0x84f08540L,2127.00,2132.00,
0x84f08540L,2127.00,2132.00,
0x84d08520L,2125.00,2130.00,
0x84d08520L,2125.00,2130.00,
0x85008500L,2128.00,2128.00,
0x85008500L,2128.00,2128.00,
0x85008500L,2128.00,2128.00,
0x85008500L,2128.00,2128.00,
0x84d08500L,2125.00,2128.00,
0x84d08500L,2125.00,2128.00,
0x84d08520L,2125.00,2130.00,
0x84d08520L,2125.00,2130.00,
0x84d084f0L,2125.00,2127.00,
0x84d084f0L,2125.00,2127.00,
0x84e08540L,2126.00,2132.00,
0x84e08500L,2126.00,2128.00,
0x84e08500L,2126.00,2128.00,
0x84f08540L,2127.00,2132.00,
0x84f08540L,2127.00,2132.00,
0x850084f0L,2128.00,2127.00,
0x850084f0L,2128.00,2127.00,
0x85208510L,2130.00,2129.00,
0x85208510L,2130.00,2129.00,
0x84d08520L,2125.00,2130.00,
0x84d08520L,2125.00,2130.00,
0x851084f0L,2129.00,2127.00,
0x851084f0L,2129.00,2127.00,
0x84e08510L,2126.00,2129.00,
0x84e08510L,2126.00,2129.00,
0x85108520L,2129.00,2130.00,
0x85108520L,2129.00,2130.00,
0x84e08520L,2126.00,2130.00,
0x84e08520L,2126.00,2130.00,
0x84c084f0L,2124.00,2127.00,
0x84c084f0L,2124.00,2127.00,
0x84f08520L,2127.00,2130.00,
0x84f08520L,2127.00,2130.00,
0x85008500L,2128.00,2128.00,
0x85008500L,2128.00,2128.00,
0x84d084d0L,2125.00,2125.00,
0x84d084d0L,2125.00,2125.00,
0x852084f0L,2130.00,2127.00,
0x852084f0L,2130.00,2127.00,
0x85108530L,2129.00,2131.00,
0x85108530L,2129.00,2131.00,
0x85208520L,2130.00,2130.00,
0x84f08500L,2127.00,2128.00,
0x84f08500L,2127.00,2128.00,
0x84f08500L,2127.00,2128.00,
0x84f08500L,2127.00,2128.00,
0x84e08500L,2126.00,2128.00,
0x84e08500L,2126.00,2128.00,
0x850084f0L,2128.00,2127.00,
0x850084f0L,2128.00,2127.00,
0x85008510L,2128.00,2129.00,
0x85008510L,2128.00,2129.00,
0x84d08500L,2125.00,2128.00,
0x84d08500L,2125.00,2128.00,
0x84e08500L,2126.00,2128.00,
0x84e08500L,2126.00,2128.00,
0x84b08510L,2123.00,2129.00,
