adc_data,i_data,q_data
0x84c084f0L,-1972.00,-1969.00,
0x84c084f0L,-1972.00,-1969.00,
0x84b084f0L,-1973.00,-1969.00,
0x84b084f0L,-1973.00,-1969.00,
0x84c084e0L,-1972.00,-1970.00,
0x84c084e0L,-1972.00,-1970.00,
0x84d084e0L,-1971.00,-1970.00,
0x84d084e0L,-1971.00,-1970.00,
0x84e08500L,-1970.00,-1968.00,
0x84e08500L,-1970.00,-1968.00,
0x7c007c00,1984,1984,
0x30002000,768,512,
0x84e080b0L,-1970.00,-2037.00,
0x84107ea0L,-1983.00,2026.00,
0x84107ea0L,-1983.00,2026.00,
0x84c07d30L,-1972.00,2003.00,
0x84c07d30L,-1972.00,2003.00,
0x84108030L,-1983.00,-2045.00,
0x84108030L,-1983.00,-2045.00,
0x84e086d0L,-1970.00,-1939.00,
0x7ed09370,2029,-1737,
0x7d309460,2003,-1722,
0x7d309460,2003,-1722,
0x7be09410,1982,-1727,
0x7be09410,1982,-1727,
0x7b609320,1974,-1742,
0x7cd09490,1997,-1719,
0x7cb09490,1995,-1719,
0x7cb09490,1995,-1719,
0x7c809460,1992,-1722,
0x7c809460,1992,-1722,
0x7c909450,1993,-1723,
0x7ca09480,1994,-1720,
0x7ca09480,1994,-1720,
0x7cc09430,1996,-1725,
0x7cc09430,1996,-1725,
0x7cf09460,1999,-1722,
0x7cf09460,1999,-1722,
0x7d009450,2000,-1723,
0x7d109460,2001,-1722,
0x7d009450,2000,-1723,
0x7d009450,2000,-1723,
0x7cd094c0,1997,-1716,
0x7cd094c0,1997,-1716,
0x7cc09440,1996,-1724,
0x7ce09440,1998,-1724,
0x7cc09420,1996,-1726,
0x7cc09420,1996,-1726,
0x7ce09440,1998,-1724,
0x7ce09440,1998,-1724,
0x7cc09440,1996,-1724,
0x7ca09470,1994,-1721,
0x7ca09450,1994,-1723,
0x7ca09450,1994,-1723,
0x7cf090c0,1999,-1780,
0x7cf090c0,1999,-1780,
0x7ef08d40,2031,-1836,
0x84b08640L,-1973.00,-1948.00,
0x84f085b0L,-1969.00,-1957.00,
0x84f085b0L,-1969.00,-1957.00,
0x851085b0L,-1967.00,-1957.00,
0x851085b0L,-1967.00,-1957.00,
0x852085d0L,-1966.00,-1955.00,
0x855085e0L,-1963.00,-1954.00,
0x84d08540L,-1971.00,-1964.00,
0x85008540L,-1968.00,-1964.00,
0x85008540L,-1968.00,-1964.00,
0x84f08520L,-1969.00,-1966.00,
0x84f08520L,-1969.00,-1966.00,
0x84f08540L,-1969.00,-1964.00,
0x850084f0L,-1968.00,-1969.00,
0x84f08500L,-1969.00,-1968.00,
0x84f08500L,-1969.00,-1968.00,
0x85208530L,-1966.00,-1965.00,
0x85208530L,-1966.00,-1965.00,
0x84f08520L,-1969.00,-1966.00,
0x84f08520L,-1969.00,-1966.00,
0x85108550L,-1967.00,-1963.00,
0x84e08500L,-1970.00,-1968.00,
0x84f08510L,-1969.00,-1967.00,
0x84f08510L,-1969.00,-1967.00,
0x850084f0L,-1968.00,-1969.00,
0x850084f0L,-1968.00,-1969.00,
0x84f08510L,-1969.00,-1967.00,
0x84f084e0L,-1969.00,-1970.00,
0x84d08500L,-1971.00,-1968.00,
0x84d08500L,-1971.00,-1968.00,
0x84f084e0L,-1969.00,-1970.00,
0x84f084e0L,-1969.00,-1970.00,
0x850084f0L,-1968.00,-1969.00,
0x84e08500L,-1970.00,-1968.00,
0x850084f0L,-1968.00,-1969.00,
0x850084f0L,-1968.00,-1969.00,
0x84f08540L,-1969.00,-1964.00,
0x84e08530L,-1970.00,-1965.00,
0x84e08510L,-1970.00,-1967.00,
0x85108520L,-1967.00,-1966.00,
0x85108520L,-1967.00,-1966.00,
0x84f08500L,-1969.00,-1968.00,
0x84f08500L,-1969.00,-1968.00,
0x854084f0L,-1964.00,-1969.00,
0x854084f0L,-1964.00,-1969.00,
0x85008540L,-1968.00,-1964.00,
0x84f08520L,-1969.00,-1966.00,
0x85008510L,-1968.00,-1967.00,
0x85008510L,-1968.00,-1967.00,
0x85408500L,-1964.00,-1968.00,
0x85408500L,-1964.00,-1968.00,
0x84f08510L,-1969.00,-1967.00,
0x84f084f0L,-1969.00,-1969.00,
0x850084f0L,-1968.00,-1969.00,
0x850084f0L,-1968.00,-1969.00,
0x850084e0L,-1968.00,-1970.00,
0x850084e0L,-1968.00,-1970.00,
0x85008510L,-1968.00,-1967.00,
0x85008510L,-1968.00,-1967.00,
0x84d08520L,-1971.00,-1966.00,
0x85008500L,-1968.00,-1968.00,
0x84f08500L,-1969.00,-1968.00,
0x84f08500L,-1969.00,-1968.00,
0x850084c0L,-1968.00,-1972.00,
0x850084c0L,-1968.00,-1972.00,
0x84e08510L,-1970.00,-1967.00,
0x84f084e0L,-1969.00,-1970.00,
0x84b08500L,-1973.00,-1968.00,
0x84e08500L,-1970.00,-1968.00,
0x84e08500L,-1970.00,-1968.00,
0x84e08510L,-1970.00,-1967.00,
0x84e08500L,-1970.00,-1968.00,
0x85008510L,-1968.00,-1967.00,
0x85008510L,-1968.00,-1967.00,
0x84f08500L,-1969.00,-1968.00,
0x84f08500L,-1969.00,-1968.00,
0x84f084f0L,-1969.00,-1969.00,
0x85008520L,-1968.00,-1966.00,
0x84e08500L,-1970.00,-1968.00,
0x84e08500L,-1970.00,-1968.00,
0x85008500L,-1968.00,-1968.00,
0x85008500L,-1968.00,-1968.00,
0x84d084f0L,-1971.00,-1969.00,
0x84d084f0L,-1971.00,-1969.00,
0x84d08500L,-1971.00,-1968.00,
0x84d08500L,-1971.00,-1968.00,
0x84f08520L,-1969.00,-1966.00,
0x84f08520L,-1969.00,-1966.00,
0x84d08500L,-1971.00,-1968.00,
0x84d08500L,-1971.00,-1968.00,
0x84e084f0L,-1970.00,-1969.00,
0x84f08500L,-1969.00,-1968.00,
0x85308510L,-1965.00,-1967.00,
0x85308510L,-1965.00,-1967.00,
0x84f08510L,-1969.00,-1967.00,
0x84f08510L,-1969.00,-1967.00,
0x85008500L,-1968.00,-1968.00,
0x85008500L,-1968.00,-1968.00,
0x84f08510L,-1969.00,-1967.00,
0x85008510L,-1968.00,-1967.00,
0x85008510L,-1968.00,-1967.00,
0x85008500L,-1968.00,-1968.00,
0x85008500L,-1968.00,-1968.00,
0x852084e0L,-1966.00,-1970.00,
0x852084e0L,-1966.00,-1970.00,
0x85408500L,-1964.00,-1968.00,
0x85408500L,-1964.00,-1968.00,
0x853084f0L,-1965.00,-1969.00,
0x853084f0L,-1965.00,-1969.00,
0x84f084e0L,-1969.00,-1970.00,
0x85108520L,-1967.00,-1966.00,
0x85008530L,-1968.00,-1965.00,
0x85008530L,-1968.00,-1965.00,
0x84d08500L,-1971.00,-1968.00,
0x84d08500L,-1971.00,-1968.00,
0x84f08510L,-1969.00,-1967.00,
0x84f08510L,-1969.00,-1967.00,
0x850084f0L,-1968.00,-1969.00,
0x850084f0L,-1968.00,-1969.00,
0x84f08520L,-1969.00,-1966.00,
0x84f08520L,-1969.00,-1966.00,
0x84f084e0L,-1969.00,-1970.00,
0x84f084e0L,-1969.00,-1970.00,
0x84f08540L,-1969.00,-1964.00,
0x84d084f0L,-1971.00,-1969.00,
0x850084f0L,-1968.00,-1969.00,
0x850084f0L,-1968.00,-1969.00,
0x85008500L,-1968.00,-1968.00,
0x85008500L,-1968.00,-1968.00,
0x85108500L,-1967.00,-1968.00,
0x850084d0L,-1968.00,-1971.00,
0x850084d0L,-1968.00,-1971.00,
0x85108510L,-1967.00,-1967.00,
0x85108510L,-1967.00,-1967.00,
0x85008510L,-1968.00,-1967.00,
0x85008510L,-1968.00,-1967.00,
0x850084f0L,-1968.00,-1969.00,
0x84f08500L,-1969.00,-1968.00,
0x85008500L,-1968.00,-1968.00,
0x85008500L,-1968.00,-1968.00,
0x84f084f0L,-1969.00,-1969.00,
0x84f084f0L,-1969.00,-1969.00,
0x84e084d0L,-1970.00,-1971.00,
0x84e084e0L,-1970.00,-1970.00,
0x84f084e0L,-1969.00,-1970.00,
0x84f084e0L,-1969.00,-1970.00,
0x84e084f0L,-1970.00,-1969.00,
0x84e084f0L,-1970.00,-1969.00,
0x84e084c0L,-1970.00,-1972.00,
0x84f08500L,-1969.00,-1968.00,
0x851084d0L,-1967.00,-1971.00,
0x851084d0L,-1967.00,-1971.00,
0x854084e0L,-1964.00,-1970.00,
0x854084e0L,-1964.00,-1970.00,
0x850084f0L,-1968.00,-1969.00,
0x851084e0L,-1967.00,-1970.00,
0x85108510L,-1967.00,-1967.00,
0x85108510L,-1967.00,-1967.00,
0x84f08520L,-1969.00,-1966.00,
0x84f08520L,-1969.00,-1966.00,
0x84e084f0L,-1970.00,-1969.00,
0x84e08500L,-1970.00,-1968.00,
0x850084e0L,-1968.00,-1970.00,
0x850084e0L,-1968.00,-1970.00,
0x850084e0L,-1968.00,-1970.00,
0x84f08510L,-1969.00,-1967.00,
0x84f08510L,-1969.00,-1967.00,
