#sample iq, sample i, sample q, rx_gain, rx_err, agc_st, adc_data, lna_sat, vga_sat
3972,3,-124,0,0,0,0xf84,0,0,0,
1009543,-39,-121,0,0,0,0xf6787,0,0,0,
975766,-72,-106,0,0,0,0xee396,0,0,0,
947121,-100,-79,0,0,0,0xe73b1,0,0,0,
927698,-119,-46,0,0,0,0xe27d2,0,0,0,
920566,-126,-10,0,0,0,0xe0bf6,0,0,0,
925728,-120,32,0,0,0,0xe2020,0,0,0,
941125,-105,69,0,0,0,0xe5c45,0,0,0,
967776,-79,96,0,0,0,0xec460,0,0,0,
1003634,-44,114,0,0,0,0xf5072,0,0,0,
1043578,-5,122,0,0,0,0xfec7a,0,0,0,
33909,33,117,0,0,0,0x8475,0,0,0,
68710,67,102,0,0,0,0x10c66,0,0,0,
98383,96,79,0,0,0,0x1804f,0,0,0,
117804,115,44,0,0,0,0x1cc2c,0,0,0,
126983,124,7,0,0,0,0x1f007,0,0,0,
121821,118,-35,0,0,0,0x1dbdd,0,0,0,
108474,105,-70,0,0,0,0x1a7ba,0,0,0,
80797,78,-99,0,0,0,0x13b9d,0,0,0,
46984,45,-120,0,0,0,0xb788,0,0,0,
9090,8,-126,0,0,0,0x2382,0,0,0,
1016708,-32,-124,0,0,0,0xf8384,0,0,0,
981906,-66,-110,0,0,0,0xefb92,0,0,0,
950186,-97,-86,0,0,0,0xe7faa,0,0,0,
931787,-115,-53,0,0,0,0xe37cb,0,0,0,
921584,-125,-16,0,0,0,0xe0ff0,0,0,0,
923675,-122,27,0,0,0,0xe181b,0,0,0,
941118,-105,62,0,0,0,0xe5c3e,0,0,0,
966746,-80,90,0,0,0,0xec05a,0,0,0,
998512,-49,112,0,0,0,0xf3c70,0,0,0,
1034361,-14,121,0,0,0,0xfc879,0,0,0,
26745,26,121,0,0,0,0x6879,0,0,0,
60522,59,106,0,0,0,0xec6a,0,0,0,
92244,90,84,0,0,0,0x16854,0,0,0,
113716,111,52,0,0,0,0x1bc34,0,0,0,
122895,120,15,0,0,0,0x1e00f,0,0,0,
122854,119,-26,0,0,0,0x1dfe6,0,0,0,
109505,106,-63,0,0,0,0x1abc1,0,0,0,
82853,80,-91,0,0,0,0x143a5,0,0,0,
52111,50,-113,0,0,0,0xcb8f,0,0,0,
12164,11,-124,0,0,0,0x2f84,0,0,0,
1021828,-27,-124,0,0,0,0xf9784,0,0,0,
984975,-63,-113,0,0,0,0xf078f,0,0,0,
957349,-90,-91,0,0,0,0xe9ba5,0,0,0,
934852,-112,-60,0,0,0,0xe43c4,0,0,0,
924649,-122,-23,0,0,0,0xe1be9,0,0,0,
923667,-122,19,0,0,0,0xe1813,0,0,0,
932920,-113,56,0,0,0,0xe3c38,0,0,0,
957526,-89,86,0,0,0,0xe9c56,0,0,0,
990315,-57,107,0,0,0,0xf1c6b,0,0,0,
1025143,-23,119,0,0,0,0xfa477,0,0,0,
19577,19,121,0,0,0,0x4c79,0,0,0,
56429,55,109,0,0,0,0xdc6d,0,0,0,
88153,86,89,0,0,0,0x15859,0,0,0,
108603,106,59,0,0,0,0x1a83b,0,0,0,
121878,119,22,0,0,0,0x1dc16,0,0,0,
123884,120,-20,0,0,0,0x1e3ec,0,0,0,
112584,109,-56,0,0,0,0x1b7c8,0,0,0,
91050,88,-86,0,0,0,0x163aa,0,0,0,
59284,57,-108,0,0,0,0xe794,0,0,0,
23431,22,-121,0,0,0,0x5b87,0,0,0,
1031044,-18,-124,0,0,0,0xfbb84,0,0,0,
994190,-54,-114,0,0,0,0xf2b8e,0,0,0,
960417,-87,-95,0,0,0,0xea7a1,0,0,0,
937921,-109,-63,0,0,0,0xe4fc1,0,0,0,
924644,-122,-28,0,0,0,0xe1be4,0,0,0,
921614,-124,14,0,0,0,0xe100e,0,0,0,
932916,-113,52,0,0,0,0xe3c34,0,0,0,
953426,-93,82,0,0,0,0xe8c52,0,0,0,
986219,-61,107,0,0,0,0xf0c6b,0,0,0,
1024119,-24,119,0,0,0,0xfa077,0,0,0,
14458,14,122,0,0,0,0x387a,0,0,0,
51312,50,112,0,0,0,0xc870,0,0,0,
83038,81,94,0,0,0,0x1445e,0,0,0,
107584,105,64,0,0,0,0x1a440,0,0,0,
121883,119,27,0,0,0,0x1dc1b,0,0,0,
125939,122,-13,0,0,0,0x1ebf3,0,0,0,
115661,112,-51,0,0,0,0x1c3cd,0,0,0,
95147,92,-85,0,0,0,0x173ab,0,0,0,
64404,62,-108,0,0,0,0xfb94,0,0,0,
30597,29,-123,0,0,0,0x7785,0,0,0,
1038212,-11,-124,0,0,0,0xfd784,0,0,0,
999308,-49,-116,0,0,0,0xf3f8c,0,0,0,
966558,-81,-98,0,0,0,0xebf9e,0,0,0,
939961,-107,-71,0,0,0,0xe57b9,0,0,0,
926684,-120,-36,0,0,0,0xe23dc,0,0,0,
921606,-124,6,0,0,0,0xe1006,0,0,0,
929836,-116,44,0,0,0,0xe302c,0,0,0,
949325,-97,77,0,0,0,0xe7c4d,0,0,0,
979046,-68,102,0,0,0,0xef066,0,0,0,
1012853,-35,117,0,0,0,0xf7475,0,0,0,
5241,5,121,0,0,0,0x1479,0,0,0,
44146,43,114,0,0,0,0xac72,0,0,0,
77920,76,96,0,0,0,0x13060,0,0,0,
103491,101,67,0,0,0,0x19443,0,0,0,
118818,116,34,0,0,0,0x1d022,0,0,0,
125944,122,-8,0,0,0,0x1ebf8,0,0,0,
117715,114,-45,0,0,0,0x1cbd3,0,0,0,
99247,96,-81,0,0,0,0x183af,0,0,0,
69526,67,-106,0,0,0,0x10f96,0,0,0,
35719,34,-121,0,0,0,0x8b87,0,0,0,
1046402,-3,-126,0,0,0,0xff782,0,0,0,
1004424,-44,-120,0,0,0,0xf5388,0,0,0,
972701,-75,-99,0,0,0,0xed79d,0,0,0,
945078,-102,-74,0,0,0,0xe6bb6,0,0,0,
930775,-116,-41,0,0,0,0xe33d7,0,0,0,
921597,-125,-3,0,0,0,0xe0ffd,0,0,0,
928805,-117,37,0,0,0,0xe2c25,0,0,0,
946247,-100,71,0,0,0,0xe7047,0,0,0,
971873,-75,97,0,0,0,0xed461,0,0,0,
1007730,-40,114,0,0,0,0xf6072,0,0,0,
1044602,-4,122,0,0,0,0xff07a,0,0,0,
36979,36,115,0,0,0,0x9073,0,0,0,
71779,70,99,0,0,0,0x11863,0,0,0,
98376,96,72,0,0,0,0x18048,0,0,0,
118821,116,37,0,0,0,0x1d025,0,0,0,
124928,122,0,0,0,0,0x1e800,0,0,0,
119769,116,-39,0,0,0,0x1d3d9,0,0,0,
102324,99,-76,0,0,0,0x18fb4,0,0,0,
75673,73,-103,0,0,0,0x12799,0,0,0,
40837,39,-123,0,0,0,0x9f85,0,0,0,
3970,3,-126,0,0,0,0xf82,0,0,0,
1011591,-37,-121,0,0,0,0xf6f87,0,0,0,
977816,-70,-104,0,0,0,0xeeb98,0,0,0,
949170,-98,-78,0,0,0,0xe7bb2,0,0,0,
929747,-117,-45,0,0,0,0xe2fd3,0,0,0,
921592,-125,-8,0,0,0,0xe0ff8,0,0,0,
923680,-122,32,0,0,0,0xe1820,0,0,0,
941123,-105,67,0,0,0,0xe5c43,0,0,0,
966752,-80,96,0,0,0,0xec060,0,0,0,
1002610,-45,114,0,0,0,0xf4c72,0,0,0,
1039481,-9,121,0,0,0,0xfdc79,0,0,0,
31863,31,119,0,0,0,0x7c77,0,0,0,
67688,66,104,0,0,0,0x10868,0,0,0,
94285,92,77,0,0,0,0x1704d,0,0,0,
115756,113,44,0,0,0,0x1c42c,0,0,0,
124937,122,9,0,0,0,0x1e809,0,0,0,
122849,119,-31,0,0,0,0x1dfe1,0,0,0,
108476,105,-68,0,0,0,0x1a7bc,0,0,0,
80800,78,-96,0,0,0,0x13ba0,0,0,0,
46988,45,-116,0,0,0,0xb78c,0,0,0,
9090,8,-126,0,0,0,0x2382,0,0,0,
1016709,-32,-123,0,0,0,0xf8385,0,0,0,
979860,-68,-108,0,0,0,0xef394,0,0,0,
950189,-97,-83,0,0,0,0xe7fad,0,0,0,
931789,-115,-51,0,0,0,0xe37cd,0,0,0,
923634,-123,-14,0,0,0,0xe17f2,0,0,0,
925721,-120,25,0,0,0,0xe2019,0,0,0,
939070,-107,62,0,0,0,0xe543e,0,0,0,
964702,-82,94,0,0,0,0xeb85e,0,0,0,
997488,-50,112,0,0,0,0xf3870,0,0,0,
1034362,-14,122,0,0,0,0xfc87a,0,0,0,
26745,26,121,0,0,0,0x6879,0,0,0,
63594,62,106,0,0,0,0xf86a,0,0,0,
93266,91,82,0,0,0,0x16c52,0,0,0,
113714,111,50,0,0,0,0x1bc32,0,0,0,
122894,120,14,0,0,0,0x1e00e,0,0,0,
121828,118,-28,0,0,0,0x1dbe4,0,0,0,
109505,106,-63,0,0,0,0x1abc1,0,0,0,
84897,82,-95,0,0,0,0x14ba1,0,0,0,
54158,52,-114,0,0,0,0xd38e,0,0,0,
16260,15,-124,0,0,0,0x3f84,0,0,0,
1022853,-26,-123,0,0,0,0xf9b85,0,0,0,
987026,-61,-110,0,0,0,0xf0f92,0,0,0,
955306,-92,-86,0,0,0,0xe93aa,0,0,0,
933832,-113,-56,0,0,0,0xe3fc8,0,0,0,
923627,-123,-21,0,0,0,0xe17eb,0,0,0,
923667,-122,19,0,0,0,0xe1813,0,0,0,
937017,-109,57,0,0,0,0xe4c39,0,0,0,
960599,-86,87,0,0,0,0xea857,0,0,0,
993390,-54,110,0,0,0,0xf286e,0,0,0,
1030266,-18,122,0,0,0,0xfb87a,0,0,0,
21626,21,122,0,0,0,0x547a,0,0,0,
58475,57,107,0,0,0,0xe46b,0,0,0,
92246,90,86,0,0,0,0x16856,0,0,0,
111670,109,54,0,0,0,0x1b436,0,0,0,
122899,120,19,0,0,0,0x1e013,0,0,0,
122857,119,-23,0,0,0,0x1dfe9,0,0,0,
110532,107,-60,0,0,0,0x1afc4,0,0,0,
87975,85,-89,0,0,0,0x157a7,0,0,0,
55183,53,-113,0,0,0,0xd78f,0,0,0,
19332,18,-124,0,0,0,0x4b84,0,0,0,
1028994,-20,-126,0,0,0,0xfb382,0,0,0,
990095,-58,-113,0,0,0,0xf1b8f,0,0,0,
960419,-87,-93,0,0,0,0xea7a3,0,0,0,
934849,-112,-63,0,0,0,0xe43c1,0,0,0,
924644,-122,-28,0,0,0,0xe1be4,0,0,0,
919566,-126,14,0,0,0,0xe080e,0,0,0,
932914,-113,50,0,0,0,0xe3c32,0,0,0,
953426,-93,82,0,0,0,0xe8c52,0,0,0,
986219,-61,107,0,0,0,0xf0c6b,0,0,0,
1022073,-26,121,0,0,0,0xf9879,0,0,0,
14458,14,122,0,0,0,0x387a,0,0,0,
53360,52,112,0,0,0,0xd070,0,0,0,
85082,83,90,0,0,0,0x14c5a,0,0,0,
108606,106,62,0,0,0,0x1a83e,0,0,0,
121883,119,27,0,0,0,0x1dc1b,0,0,0,
125939,122,-13,0,0,0,0x1ebf3,0,0,0,
113613,110,-51,0,0,0,0x1bbcd,0,0,0,
93101,90,-83,0,0,0,0x16bad,0,0,0,
62356,60,-108,0,0,0,0xf394,0,0,0,
27525,26,-123,0,0,0,0x6b85,0,0,0,
1036160,-13,-128,0,0,0,0xfcf80,0,0,0,
997258,-51,-118,0,0,0,0xf378a,0,0,0,
964510,-83,-98,0,0,0,0xeb79e,0,0,0,
937914,-109,-70,0,0,0,0xe4fba,0,0,0,
924637,-122,-35,0,0,0,0xe1bdd,0,0,0,
921607,-124,7,0,0,0,0xe1007,0,0,0,
932910,-113,46,0,0,0,0xe3c2e,0,0,0,
953421,-93,77,0,0,0,0xe8c4d,0,0,0,
982116,-65,100,0,0,0,0xefc64,0,0,0,
1016949,-31,117,0,0,0,0xf8475,0,0,0,
7289,7,121,0,0,0,0x1c79,0,0,0,
42099,41,115,0,0,0,0xa473,0,0,0,
77920,76,96,0,0,0,0x13060,0,0,0,
103491,101,67,0,0,0,0x19443,0,0,0,
120863,118,31,0,0,0,0x1d81f,0,0,0,
125941,122,-11,0,0,0,0x1ebf5,0,0,0,
117710,114,-50,0,0,0,0x1cbce,0,0,0,
95151,92,-81,0,0,0,0x173af,0,0,0,
66454,64,-106,0,0,0,0x10396,0,0,0,
32647,31,-121,0,0,0,0x7f87,0,0,0,
1041282,-8,-126,0,0,0,0xfe382,0,0,0,
1002376,-46,-120,0,0,0,0xf4b88,0,0,0,
969627,-78,-101,0,0,0,0xecb9b,0,0,0,
943030,-104,-74,0,0,0,0xe63b6,0,0,0,
926681,-120,-39,0,0,0,0xe23d9,0,0,0,
921602,-124,2,0,0,0,0xe1002,0,0,0,
928808,-117,40,0,0,0,0xe2c28,0,0,0,
946250,-100,74,0,0,0,0xe704a,0,0,0,
974948,-72,100,0,0,0,0xee064,0,0,0,
1009779,-38,115,0,0,0,0xf6873,0,0,0,
121,0,121,0,0,0,0x79,0,0,0,
41075,40,115,0,0,0,0xa073,0,0,0,
75873,74,97,0,0,0,0x12861,0,0,0,
101445,99,69,0,0,0,0x18c45,0,0,0,
118820,116,36,0,0,0,0x1d024,0,0,0,
125949,122,-3,0,0,0,0x1ebfd,0,0,0,
119767,116,-41,0,0,0,0x1d3d7,0,0,0,
102326,99,-74,0,0,0,0x18fb6,0,0,0,
73625,71,-103,0,0,0,0x11f99,0,0,0,
39816,38,-120,0,0,0,0x9b88,0,0,0,
1048450,-1,-126,0,0,0,0xfff82,0,0,0,
1008520,-40,-120,0,0,0,0xf6388,0,0,0,
972697,-75,-103,0,0,0,0xed799,0,0,0,
945076,-102,-76,0,0,0,0xe6bb4,0,0,0,
928727,-118,-41,0,0,0,0xe2bd7,0,0,0,
921596,-125,-4,0,0,0,0xe0ffc,0,0,0,
928804,-117,36,0,0,0,0xe2c24,0,0,0,
946245,-100,69,0,0,0,0xe7045,0,0,0,
972896,-74,96,0,0,0,0xed860,0,0,0,
1005680,-42,112,0,0,0,0xf5870,0,0,0,
1044601,-4,121,0,0,0,0xff079,0,0,0,
35957,35,117,0,0,0,0x8c75,0,0,0,
72806,71,102,0,0,0,0x11c66,0,0,0,
100429,98,77,0,0,0,0x1884d,0,0,0,
117804,115,44,0,0,0,0x1cc2c,0,0,0,
124932,122,4,0,0,0,0x1e804,0,0,0,
119770,116,-38,0,0,0,0x1d3da,0,0,0,
104375,101,-73,0,0,0,0x197b7,0,0,0,
77725,75,-99,0,0,0,0x12f9d,0,0,0,
42888,41,-120,0,0,0,0xa788,0,0,0,
4994,4,-126,0,0,0,0x1382,0,0,0,
1015685,-33,-123,0,0,0,0xf7f85,0,0,0,
977814,-70,-106,0,0,0,0xeeb96,0,0,0,
949167,-98,-81,0,0,0,0xe7baf,0,0,0,
929742,-117,-50,0,0,0,0xe2fce,0,0,0,
921589,-125,-11,0,0,0,0xe0ff5,0,0,0,
925727,-120,31,0,0,0,0xe201f,0,0,0,
941120,-105,64,0,0,0,0xe5c40,0,0,0,
969822,-77,94,0,0,0,0xecc5e,0,0,0,
1002610,-45,114,0,0,0,0xf4c72,0,0,0,
1037434,-11,122,0,0,0,0xfd47a,0,0,0,
29813,29,117,0,0,0,0x7475,0,0,0,
65640,64,104,0,0,0,0x10068,0,0,0,
93265,91,81,0,0,0,0x16c51,0,0,0,
113710,111,46,0,0,0,0x1bc2e,0,0,0,
122889,120,9,0,0,0,0x1e009,0,0,0,
121825,118,-31,0,0,0,0x1dbe1,0,0,0,
108480,105,-64,0,0,0,0x1a7c0,0,0,0,
82849,80,-95,0,0,0,0x143a1,0,0,0,
50062,48,-114,0,0,0,0xc38e,0,0,0,
11141,10,-123,0,0,0,0x2b85,0,0,0,
1019780,-29,-124,0,0,0,0xf8f84,0,0,0,
984977,-63,-111,0,0,0,0xf0791,0,0,0,
953255,-94,-89,0,0,0,0xe8ba7,0,0,0,
933832,-113,-56,0,0,0,0xe3fc8,0,0,0,
921580,-125,-20,0,0,0,0xe0fec,0,0,0,
923670,-122,22,0,0,0,0xe1816,0,0,0,
937019,-109,59,0,0,0,0xe4c3b,0,0,0,
