#sample iq, sample i, sample q, rx_gain, rx_err, agc_st, adc_data, lna_sat, vga_sat
40921,39,-39,0,0,0,0x9fd9,0,0,0,
56298,54,-22,0,0,0,0xdbea,0,0,0,
53240,51,-8,0,0,0,0xcff8,0,0,0,
35827,34,-13,0,0,0,0x8bf3,0,0,0,
15336,14,-24,0,0,0,0x3be8,0,0,0,
1045469,-4,-35,0,0,0,0xff3dd,0,0,0,
1036253,-13,-35,0,0,0,0xfcfdd,0,0,0,
1031152,-18,-16,0,0,0,0xfbbf0,0,0,0,
1030162,-18,18,0,0,0,0xfb812,0,0,0,
1031210,-17,42,0,0,0,0xfbc2a,0,0,0,
1040420,-8,36,0,0,0,0xfe024,0,0,0,
5132,5,12,0,0,0,0x140c,0,0,0,
13290,12,-22,0,0,0,0x33ea,0,0,0,
12251,11,-37,0,0,0,0x2fdb,0,0,0,
7137,6,-31,0,0,0,0x1be1,0,0,0,
7162,6,-6,0,0,0,0x1bfa,0,0,0,
13334,13,22,0,0,0,0x3416,0,0,0,
19489,19,33,0,0,0,0x4c21,0,0,0,
16409,16,25,0,0,0,0x4019,0,0,0,
5132,5,12,0,0,0,0x140c,0,0,0,
1031168,-17,0,0,0,0,0xfbc00,0,0,0,
1017850,-31,-6,0,0,0,0xf87fa,0,0,0,
1014775,-34,-9,0,0,0,0xf7bf7,0,0,0,
1026032,-23,-16,0,0,0,0xfa7f0,0,0,0,
1045478,-4,-26,0,0,0,0xff3e6,0,0,0,
10203,9,-37,0,0,0,0x27db,0,0,0,
14297,13,-39,0,0,0,0x37d9,0,0,0,
4072,3,-24,0,0,0,0xfe8,0,0,0,
1041402,-8,-6,0,0,0,0xfe3fa,0,0,0,
1035278,-13,14,0,0,0,0xfcc0e,0,0,0,
1034260,-14,20,0,0,0,0xfc814,0,0,0,
1035282,-13,18,0,0,0,0xfcc12,0,0,0,
1031178,-17,10,0,0,0,0xfbc0a,0,0,0,
1031174,-17,6,0,0,0,0xfbc06,0,0,0,
1033220,-15,4,0,0,0,0xfc404,0,0,0,
1042438,-6,6,0,0,0,0xfe806,0,0,0,
4098,4,2,0,0,0,0x1002,0,0,0,
12282,11,-6,0,0,0,0x2ffa,0,0,0,
12282,11,-6,0,0,0,0x2ffa,0,0,0,
10236,9,-4,0,0,0,0x27fc,0,0,0,
4096,4,0,0,0,0,0x1000,0,0,0,
1040386,-8,2,0,0,0,0xfe002,0,0,0,
1034237,-15,-3,0,0,0,0xfc7fd,0,0,0,
1028088,-21,-8,0,0,0,0xfaff8,0,0,0,
1031154,-18,-14,0,0,0,0xfbbf2,0,0,0,
1045480,-4,-24,0,0,0,0xff3e8,0,0,0,
14309,13,-27,0,0,0,0x37e5,0,0,0,
28646,27,-26,0,0,0,0x6fe6,0,0,0,
22517,21,-11,0,0,0,0x57f5,0,0,0,
4103,4,7,0,0,0,0x1007,0,0,0,
1034252,-14,12,0,0,0,0xfc80c,0,0,0,
1031178,-17,10,0,0,0,0xfbc0a,0,0,0,
1046524,-3,-4,0,0,0,0xff7fc,0,0,0,
18414,17,-18,0,0,0,0x47ee,0,0,0,
28640,27,-32,0,0,0,0x6fe0,0,0,0,
