adc_data,i_data,q_data
0x29c02730,668,627,
0x29c02730,668,627,
0x22d021d0,557,541,
0x22d021d0,557,541,
0x1cb01a60,459,422,
0x1de00000,478,0,
0x25f00000,607,0,
0x25f00000,607,0,
0x30700000,775,0,
0x30700000,775,0,
0x3cd00000,973,0,
0x3cd00000,973,0,
0x6f2010e0,1778,270,
0x6f2010e0,1778,270,
0x6db01660,1755,358,
0x6db01660,1755,358,
0x6bd01b60,1725,438,
0x6bd01b60,1725,438,
0x18c00eb0,396,235,
0x18c00eb0,396,235,
0x17600870,374,135,
0x17600870,374,135,
0x16900270,361,39,
0x16900270,361,39,
0x16b00000,363,0,
0x44600000,1094,0,
0x4c100000,1217,0,
0x4c100000,1217,0,
0x51c00000,1308,0,
0x51c00000,1308,0,
0x56700000,1383,0,
0x64f01b50,1615,437,
0x64f01b50,1615,437,
0x66b01fb0,1643,507,
0x66b01fb0,1643,507,
0x66702610,1639,609,
0x66702610,1639,609,
0x63b02cf0,1595,719,
0x63b02cf0,1595,719,
0x15700000,343,0,
0x15700000,343,0,
0x14c00000,332,0,
0x14c00000,332,0,
0x10e00000,270,0,
0x10e00000,270,0,
0xca00000,202,0,
0x6b100000,1713,0,
0x6ab00000,1707,0,
0x6ab00000,1707,0,
0x6be00000,1726,0,
0x6be00000,1726,0,
0x5a702da0,1447,730,
0x5a702da0,1447,730,
0x55c02f30,1372,755,
0x55c02f30,1372,755,
0x508031d0,1288,797,
0x508031d0,1288,797,
0x4a203450,1186,837,
0x4a203450,1186,837,
0x7900000,121,0,
0x7900000,121,0,
0x7f00000,127,0,
0x9300000,147,0,
0x9300000,147,0,
0x6d800000,1752,0,
0x6d800000,1752,0,
0x71a00000,1818,0,
0x71a00000,1818,0,
0x74600000,1862,0,
0x74600000,1862,0,
0x30703330,775,819,
0x30703330,775,819,
0x2cf02f50,719,757,
0x2cf02f50,719,757,
0x2a302c70,675,711,
0x2a302c70,675,711,
0x271029f0,625,671,
0x271029f0,625,671,
0x9e00000,158,0,
0x9e00000,158,0,
0xf900000,249,0,
0xf900000,249,0,
0x14f00000,335,0,
0x14f00000,335,0,
0x82000000L,2080.00,0.00,
0x82000000L,2080.00,0.00,
0x83b000f0L,2107.00,15.00,
0x83b000f0L,2107.00,15.00,
0x80400fc0L,2052.00,252.00,
0x80400fc0L,2052.00,252.00,
0x2db02ae0,731,686,
0x2db02ae0,731,686,
0x29e02880,670,648,
0x24502670,581,615,
0x24502670,581,615,
0x14900000,329,0,
0x14900000,329,0,
0x1bd00000,445,0,
0x1bd00000,445,0,
0x25700000,599,0,
0x25700000,599,0,
0x31700000,791,0,
0x31700000,791,0,
0x68100b70,1665,183,
0x68100b70,1665,183,
0x66300e70,1635,231,
0x66300e70,1635,231,
0x657011f0,1623,287,
0x657011f0,1623,287,
0x1ab00ff0,427,255,
0x1ab00ff0,427,255,
0x18e009d0,398,157,
0x18e009d0,398,157,
0x17500550,373,85,
0x17500550,373,85,
0x15b000f0,347,15,
0x15b000f0,347,15,
0x3d200000,978,0,
0x3d200000,978,0,
0x4c300000,1219,0,
0x4c300000,1219,0,
0x59700000,1431,0,
0x59700000,1431,0,
0x681019f0,1665,415,
0x67502020,1653,514,
0x67502020,1653,514,
0x65802850,1624,645,
0x65802850,1624,645,
0xe600000,230,0,
0xe600000,230,0,
0xe600000,230,0,
0xe600000,230,0,
0xeb00000,235,0,
0xeb00000,235,0,
0x60e00000,1550,0,
0x60e00000,1550,0,
0x5ef00000,1519,0,
0x5ef00000,1519,0,
0x5d600000,1494,0,
0x5d600000,1494,0,
0x5e300000,1507,0,
0x5e300000,1507,0,
0x59f02f50,1439,757,
0x59f02f50,1439,757,
0x53303230,1331,803,
0x53303230,1331,803,
0x4d0033e0,1232,830,
0x4d0033e0,1232,830,
0xf700000,247,0,
0xf700000,247,0,
0xd300000,211,0,
0xd300000,211,0,
0x9f00000,159,0,
0x9f00000,159,0,
0x7f00000,127,0,
0x6f400000,1780,0,
0x6f400000,1780,0,
0x72a00000,1834,0,
0x72a00000,1834,0,
0x74d00000,1869,0,
0x74d00000,1869,0,
0x43b03290,1083,809,
0x43b03290,1083,809,
0x3d703110,983,785,
0x3d703110,983,785,
0x38202f70,898,759,
0x38202f70,898,759,
0xc500000,197,0,
0xc500000,197,0,
0x8700000,135,0,
0x8700000,135,0,
0x9300000,147,0,
0x9300000,147,0,
0x72d00000,1837,0,
0x72d00000,1837,0,
0x73100000,1841,0,
0x73100000,1841,0,
0x75200000,1874,0,
0x75200000,1874,0,
0x76e00000,1902,0,
0x76e00000,1902,0,
0x30b02ed0,779,749,
0x30b02ed0,779,749,
0x29f02cf0,671,719,
0x29f02cf0,671,719,
0x233029c0,563,668,
0x14300000,323,0,
0x14300000,323,0,
0x18a00000,394,0,
0x18a00000,394,0,
0x1d700000,471,0,
0x1d700000,471,0,
0x23f00000,575,0,
0x23f00000,575,0,
0x6f0006c0,1776,108,
0x6f0006c0,1776,108,
0x6d400d60,1748,214,
0x6d400d60,1748,214,
0x6a801270,1704,295,
0x6a801270,1704,295,
0x688016b0,1672,363,
0x1eb02070,491,519,
0x19f01c30,415,451,
0x19f01c30,415,451,
0x14b01770,331,375,
0x14b01770,331,375,
0x23e00000,574,0,
0x23e00000,574,0,
0x2f500000,757,0,
0x2f500000,757,0,
0x3ae00000,942,0,
0x3ae00000,942,0,
0x46b00000,1131,0,
0x46b00000,1131,0,
0x60f017f0,1551,383,
0x60f017f0,1551,383,
0x60d01870,1549,391,
0x62501bb0,1573,443,
0x62501bb0,1573,443,
0xfb005c0,251,92,
0xfb005c0,251,92,
0xea00000,234,0,
0xea00000,234,0,
0xd700000,215,0,
0xd700000,215,0,
0x4d300000,1235,0,
0x4d300000,1235,0,
0x54600000,1350,0,
0x54600000,1350,0,
0x59400000,1428,0,
0x59400000,1428,0,
0x5d400000,1492,0,
0x5d400000,1492,0,
0x61d02470,1565,583,
0x61d02470,1565,583,
0x5eb02ac0,1515,684,
0x5eb02ac0,1515,684,
0x59703020,1431,770,
0x59703020,1431,770,
0x12d00000,301,0,
0x12d00000,301,0,
0xf000000,240,0,
0xf000000,240,0,
0xb700000,183,0,
0xb700000,183,0,
0x6b300000,1715,0,
0x6b300000,1715,0,
0x6e500000,1765,0,
0x70700000,1799,0,
0x70700000,1799,0,
0x59b03fe0,1435,1022,
0x59b03fe0,1435,1022,
0x503042d0,1283,1069,
0x503042d0,1283,1069,
0x46604070,1126,1031,
0x46604070,1126,1031,
0x3ee03be0,1006,958,
0x3ee03be0,1006,958,
0xc700000,199,0,
0xc700000,199,0,
0x9a00000,154,0,
0x9a00000,154,0,
0x8f00000,143,0,
0x8f00000,143,0,
0x6ee00000,1774,0,
0x6ee00000,1774,0,
0x6eb00000,1771,0,
0x6eb00000,1771,0,
0x6c900000,1737,0,
0x6c900000,1737,0,
0x6b300000,1715,0,
0x6b300000,1715,0,
0x2b902bd0,697,701,
0x2b902bd0,697,701,
0x262026d0,610,621,
0x262026d0,610,621,
0x21f021f0,543,543,
0x21f021f0,543,543,
0x13900000,313,0,
0x13b00000,315,0,
0x13b00000,315,0,
0x15700000,343,0,
0x15700000,343,0,
0x75f00000,1887,0,
0x75f00000,1887,0,
0x73300270,1843,39,
0x73300270,1843,39,
0x6ef009b0,1775,155,
0x6ef009b0,1775,155,
0x25f028a0,607,650,
0x25f028a0,607,650,
0x1f702630,503,611,
0x1f702630,503,611,
0x17302220,371,546,
0x17302220,371,546,
0xf601a70,246,423,
0xf601a70,246,423,
0x1df00000,479,0,
0x1df00000,479,0,
