adc_data,i_data,q_data
0x6280fff0,1576,4095,
0x5cf0fff0,1487,4095,
0x5cf0fff0,1487,4095,
0x59c0fff0,1436,4095,
0x59c0fff0,1436,4095,
0x5af0fff0,1455,4095,
0x5af0fff0,1455,4095,
0x5730fff0,1395,4095,
0x5730fff0,1395,4095,
0x57b0fff0,1403,4095,
0x57b0fff0,1403,4095,
0x45b0fff0,1115,4095,
0x45b0fff0,1115,4095,
0x4af0fff0,1199,4095,
0x4af0fff0,1199,4095,
0x4670fff0,1127,4095,
0x4670fff0,1127,4095,
0x3e10fff0,993,4095,
0x3e10fff0,993,4095,
0xa290fff0L,2601.00,4095.00,
0xa290fff0L,2601.00,4095.00,
0xa350fff0L,2613.00,4095.00,
0xa350fff0L,2613.00,4095.00,
0xa520fff0L,2642.00,4095.00,
0xa520fff0L,2642.00,4095.00,
0xa690fff0L,2665.00,4095.00,
0xa690fff0L,2665.00,4095.00,
0xa5f0fff0L,2655.00,4095.00,
0xa5f0fff0L,2655.00,4095.00,
0xa4f0fff0L,2639.00,4095.00,
0xa4f0fff0L,2639.00,4095.00,
0x7740fff0,1908,4095,
0x7680fff0,1896,4095,
0x7680fff0,1896,4095,
0x72f0fff0,1839,4095,
0x72f0fff0,1839,4095,
0x7410fff0,1857,4095,
0x7410fff0,1857,4095,
0x73d0fff0,1853,4095,
0x5930fff0,1427,4095,
0x5a70fff0,1447,4095,
0x5a70fff0,1447,4095,
0x5b50fff0,1461,4095,
0x5b50fff0,1461,4095,
0x54b0fff0,1355,4095,
0x54b0fff0,1355,4095,
0x4f30fff0,1267,4095,
0x4f30fff0,1267,4095,
0x5b60fff0,1462,4095,
0x5b60fff0,1462,4095,
0x6e90fff0,1769,4095,
0x6e90fff0,1769,4095,
0x8710fff0L,2161.00,4095.00,
0x8710fff0L,2161.00,4095.00,
0xa1a0fff0L,2586.00,4095.00,
0xa220fff0L,2594.00,4095.00,
0xa020fff0L,2562.00,4095.00,
0xa020fff0L,2562.00,4095.00,
0x9e60fff0L,2534.00,4095.00,
0x9e60fff0L,2534.00,4095.00,
0x9b60fff0L,2486.00,4095.00,
0x9b60fff0L,2486.00,4095.00,
0x98e0fff0L,2446.00,4095.00,
0x95c0fff0L,2396.00,4095.00,
0x95c0fff0L,2396.00,4095.00,
0x7370fff0,1847,4095,
0x7370fff0,1847,4095,
0x73d0fff0,1853,4095,
0x73d0fff0,1853,4095,
0x7200fff0,1824,4095,
0x7200fff0,1824,4095,
0x70d0fff0,1805,4095,
0x70d0fff0,1805,4095,
0x5160fff0,1302,4095,
0x5160fff0,1302,4095,
0x5220fff0,1314,4095,
0x5220fff0,1314,4095,
0x4df0fff0,1247,4095,
0x4df0fff0,1247,4095,
0x5000fff0,1280,4095,
0x5000fff0,1280,4095,
0x51a0fff0,1306,4095,
0x51a0fff0,1306,4095,
0x4b30fff0,1203,4095,
0x4b30fff0,1203,4095,
0xd3a0fff0L,3386.00,4095.00,
0xd3a0fff0L,3386.00,4095.00,
0xd5c0fff0L,3420.00,4095.00,
0xd5c0fff0L,3420.00,4095.00,
0xd180fff0L,3352.00,4095.00,
0xd180fff0L,3352.00,4095.00,
