adc_data,i_data,q_data
0x47474553,1140,1109,
0x52205245,1314,1316,
0x5454,0,1349,
0x0,0,0,
0x1,0,0,
0x1,0,0,
0xff039b4,255,923,
0xffc7334,255,1843,
0xc00,0,192,
0x16,0,1,
0x0,0,0,
0x2,0,0,
0xff039b4,255,923,
0xffc7f34,255,2035,
0x10,0,1,
0x0,0,0,
0x0,0,0,
0x2,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0xd500000,213,0,
0xd500000,213,0,
0x56000000,1376,0,
0x56000000,1376,0,
0x87c00000L,2172.00,0.00,
0x87c00000L,2172.00,0.00,
0x8fa00000L,2298.00,0.00,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x72900000,1833,0,
0x72900000,1833,0,
0x8f400000L,2292.00,0.00,
0x8f400000L,2292.00,0.00,
0x7b600000,1974,0,
0x7b600000,1974,0,
0x3b700000,951,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x93900000L,2361.00,0.00,
0x93900000L,2361.00,0.00,
0x70200000,1794,0,
0x70200000,1794,0,
0x26700000,615,0,
0x26700000,615,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x14f00000,335,0,
0x14f00000,335,0,
0x59900000,1433,0,
0x59900000,1433,0,
0x83a00000L,2106.00,0.00,
0x7700000,119,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x80000000L,2048.00,0.00,
0x93600000L,2358.00,0.00,
0x93600000L,2358.00,0.00,
0x72f00000,1839,0,
0x72f00000,1839,0,
0x26800000,616,0,
0x26800000,616,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x11700000,279,0,
0x11700000,279,0,
0x5bb00000,1467,0,
0x69400000,1684,0,
0x1c600000,454,0,
0x1c600000,454,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x31700000,791,0,
0x31700000,791,0,
0x70f00000,1807,0,
0x70f00000,1807,0,
0x8e300000L,2275.00,0.00,
0x8e300000L,2275.00,0.00,
0x7ab00000,1963,0,
0x7ab00000,1963,0,
0x3a000000,928,0,
0x3a000000,928,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x6f000000,1776,0,
0x6f000000,1776,0,
0x24f00000,591,0,
0x24f00000,591,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x3bb00000,955,0,
0x3bb00000,955,0,
0xe100000,225,0,
0xe100000,225,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x3b100000,945,0,
0x78c00000,1932,0,
0x78c00000,1932,0,
0x90100000L,2305.00,0.00,
0x90100000L,2305.00,0.00,
0x74100000,1857,0,
0x74100000,1857,0,
0x2a600000,678,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x8700000,135,0,
0x8700000,135,0,
0x4d100000,1233,0,
0x74f00000,1871,0,
0x2b700000,695,0,
0x2b700000,695,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x18f00000,399,0,
0x18f00000,399,0,
0x61b00000,1563,0,
0x61b00000,1563,0,
0x8f900000L,2297.00,0.00,
0x8f900000L,2297.00,0.00,
0x8ee00000L,2286.00,0.00,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x6eb00000,1771,0,
0x91b00000L,2331.00,0.00,
0x91b00000L,2331.00,0.00,
0x83000000L,2096.00,0.00,
0x83000000L,2096.00,0.00,
0x44400000,1092,0,
0x44400000,1092,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x48700000,1159,0,
0x48700000,1159,0,
0x7eb00000,2027,0,
0x7eb00000,2027,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x19f00000,415,0,
0x19f00000,415,0,
0x5c800000,1480,0,
0x5c800000,1480,0,
0x81300000L,2067.00,0.00,
0x81300000L,2067.00,0.00,
0x76900000,1897,0,
0x76900000,1897,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x81400000L,2068.00,0.00,
0x64c00000,1612,0,
0x64c00000,1612,0,
0x1e900000,489,0,
0x1e900000,489,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x46e00000,1134,0,
0x46e00000,1134,0,
0x81300000L,2067.00,0.00,
0x81300000L,2067.00,0.00,
0x90e00000L,2318.00,0.00,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x5fb00000,1531,0,
0x5fb00000,1531,0,
0x8a000000L,2208.00,0.00,
0x8a000000L,2208.00,0.00,
0x86a00000L,2154.00,0.00,
0x86a00000L,2154.00,0.00,
0x52700000,1319,0,
0x52700000,1319,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x37500000,885,0,
0x43700000,1079,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x4c500000,1221,0,
0x4c500000,1221,0,
0x7df00000,2015,0,
0x7df00000,2015,0,
0x85400000L,2132.00,0.00,
0x85400000L,2132.00,0.00,
0x5d300000,1491,0,
0x5d300000,1491,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x64c00000,1612,0,
0x7ed00000,2029,0,
0x7ed00000,2029,0,
0x6a000000,1696,0,
0x6a000000,1696,0,
0x29700000,663,0,
0x29700000,663,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x43f00000,1087,0,
0x43f00000,1087,0,
0x7df00000,2015,0,
0x6700000,103,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x1b200000,434,0,
0x1b200000,434,0,
0x63800000,1592,0,
0x63800000,1592,0,
0x8f400000L,2292.00,0.00,
0x8f400000L,2292.00,0.00,
0x8b600000L,2230.00,0.00,
0x8b600000L,2230.00,0.00,
0x56700000,1383,0,
0x56700000,1383,0,
0x900000,9,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x6b900000,1721,0,
0x6b900000,1721,0,
0x25a00000,602,0,
0x25a00000,602,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x1e00000,30,0,
0x1e00000,30,0,
0x49f00000,1183,0,
0x49f00000,1183,0,
0x7d600000,2006,0,
0x7d600000,2006,0,
0x87200000L,2162.00,0.00,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x78e00000,1934,0,
0x78e00000,1934,0,
0x3ef00000,1007,0,
0x3ef00000,1007,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x2c900000,713,0,
0x6a100000,1697,0,
0x1f600000,502,0,
0x1f600000,502,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x15300000,339,0,
0x15300000,339,0,
0x5c000000,1472,0,
0x5c000000,1472,0,
0x89700000L,2199.00,0.00,
0x8af00000L,2223.00,0.00,
0x8af00000L,2223.00,0.00,
0x5b900000,1465,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x71200000,1810,0,
0x8bc00000L,2236.00,0.00,
0x8bc00000L,2236.00,0.00,
0x76100000,1889,0,
0x76100000,1889,0,
0x34600000,838,0,
0x34600000,838,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x4bf00000,1215,0,
0x4bf00000,1215,0,
0x86d00000L,2157.00,0.00,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x15d00000,349,0,
0x55200000,1362,0,
0x55200000,1362,0,
0x78500000,1925,0,
0x78500000,1925,0,
0x70300000,1795,0,
0x70300000,1795,0,
0x3b700000,951,0,
0x3b700000,951,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x1fd00000,509,0,
0x1fd00000,509,0,
0x63700000,1591,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x1300000,19,0,
0x1300000,19,0,
0x4b600000,1206,0,
0x4b600000,1206,0,
0x80a00000L,2058.00,0.00,
0x80a00000L,2058.00,0.00,
0x8bc00000L,2236.00,0.00,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x6c200000,1730,0,
0x6c200000,1730,0,
0x8d800000L,2264.00,0.00,
0x8d800000L,2264.00,0.00,
0x7e900000,2025,0,
0x7e900000,2025,0,
0x41f00000,1055,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x45100000,1105,0,
0x73100000,1841,0,
0x27700000,631,0,
0x27700000,631,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x21c00000,540,0,
0x65f00000,1631,0,
0x65f00000,1631,0,
0x8c300000L,2243.00,0.00,
0x8c300000L,2243.00,0.00,
0x82b00000L,2091.00,0.00,
0x82b00000L,2091.00,0.00,
0x49d00000,1181,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x87a00000L,2170.00,0.00,
0x6d800000,1752,0,
0x6d800000,1752,0,
0x29400000,660,0,
0x29400000,660,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x5700000,87,0,
0x5700000,87,0,
0x4f700000,1271,0,
0x4f700000,1271,0,
0x83300000L,2099.00,0.00,
0x83300000L,2099.00,0.00,
0x8b500000L,2229.00,0.00,
0x8b500000L,2229.00,0.00,
0x61000000,1552,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x88400000L,2180.00,0.00,
0x88400000L,2180.00,0.00,
0x88400000L,2180.00,0.00,
0x88400000L,2180.00,0.00,
0x57900000,1401,0,
0x57900000,1401,0,
0x5400000,84,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x8b900000L,2233.00,0.00,
0x8b900000L,2233.00,0.00,
0x54700000,1351,0,
0x54700000,1351,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x42000000,1056,0,
0x42000000,1056,0,
0x7c200000,1986,0,
0x7c200000,1986,0,
0x8cd00000L,2253.00,0.00,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x8e900000L,2281.00,0.00,
0x7ef00000,2031,0,
0x7ef00000,2031,0,
0x3fe00000,1022,0,
0x3fe00000,1022,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x41300000,1043,0,
0x41300000,1043,0,
0x7e100000,2017,0,
0x23c00000,572,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x11700000,279,0,
0x59a00000,1434,0,
0x59a00000,1434,0,
0x89300000L,2195.00,0.00,
0x89300000L,2195.00,0.00,
0x8b200000L,2226.00,0.00,
0x8b200000L,2226.00,0.00,
0x5ad00000,1453,0,
0x5ad00000,1453,0,
0x4700000,71,0,
0x4700000,71,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x1db00000,475,0,
0x1db00000,475,0,
0x3d700000,983,0,
0x3d700000,983,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x36a00000,874,0,
0x36a00000,874,0,
0x6cb00000,1739,0,
0x6cb00000,1739,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x5ad00000,1453,0,
0x89f00000L,2207.00,0.00,
0x89f00000L,2207.00,0.00,
0x8b900000L,2233.00,0.00,
0x8b900000L,2233.00,0.00,
0x5bb00000,1467,0,
0x5bb00000,1467,0,
0x8a00000,138,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x34500000,837,0,
0x34500000,837,0,
0x71d00000,1821,0,
0x26e00000,622,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x3b00000,59,0,
0x3b00000,59,0,
0x4cb00000,1227,0,
0x4cb00000,1227,0,
0x81100000L,2065.00,0.00,
0x81100000L,2065.00,0.00,
0x8b600000L,2230.00,0.00,
0x8b600000L,2230.00,0.00,
0x65500000,1621,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
