adc_data,i_data,q_data
0x84d084d0L,-1971.00,-1971.00,
0x7c007c00,1984,1984,
0x30002000,768,512,
0x10000000,256,0,
0x0,0,0,
0x84c084f0L,-1972.00,-1969.00,
0x84c084f0L,-1972.00,-1969.00,
0x84d084c0L,-1971.00,-1972.00,
0xbc0013f0L,-1088.00,319.00,
0xbc0013f0L,-1088.00,319.00,
0x850079d0L,-1968.00,1949.00,
0x850079d0L,-1968.00,1949.00,
0x84607c70L,-1978.00,1991.00,
0x84607c70L,-1978.00,1991.00,
0x78c08370,1932,-1993,
0x78c08370,1932,-1993,
0x7a207f10,1954,2033,
0x7a207f10,1954,2033,
0x7f307e20,2035,2018,
0x7f307e20,2035,2018,
0x7be09200,1982,-1760,
0x7be09200,1982,-1760,
0x7c309240,1987,-1756,
0x7c309240,1987,-1756,
0x7c6092e0,1990,-1746,
0x7c6092e0,1990,-1746,
0x7c0093d0,1984,-1731,
0x7c0093d0,1984,-1731,
0x7c009400,1984,-1728,
0x7c009400,1984,-1728,
0x7be09400,1982,-1728,
0x7c1093f0,1985,-1729,
0x7c1093f0,1985,-1729,
0x7c409480,1988,-1720,
0x7c409480,1988,-1720,
0x7c309470,1987,-1721,
0x7c309470,1987,-1721,
0x7c109450,1985,-1723,
0x7c109450,1985,-1723,
0x7c609480,1990,-1720,
0x7c609480,1990,-1720,
0x7c609460,1990,-1722,
0x7c609460,1990,-1722,
0x7c409480,1988,-1720,
0x7c409480,1988,-1720,
0x7c709440,1991,-1724,
0x7c709440,1991,-1724,
0x7ca09470,1994,-1721,
0x7ca09470,1994,-1721,
0x7c809460,1992,-1722,
0x7c809460,1992,-1722,
0x7c509460,1989,-1722,
0x7c509460,1989,-1722,
0x7c609430,1990,-1725,
0x84308b90L,-1981.00,-1863.00,
0x84408be0L,-1980.00,-1858.00,
0x84408be0L,-1980.00,-1858.00,
0x83a08bd0L,-1990.00,-1859.00,
0x83a08bd0L,-1990.00,-1859.00,
0x850085d0L,-1968.00,-1955.00,
0x850085d0L,-1968.00,-1955.00,
0x850085a0L,-1968.00,-1958.00,
0x85008570L,-1968.00,-1961.00,
0x85008570L,-1968.00,-1961.00,
0x84e08570L,-1970.00,-1961.00,
0x850084f0L,-1968.00,-1969.00,
0x851084f0L,-1967.00,-1969.00,
0x851084f0L,-1967.00,-1969.00,
0x84e08520L,-1970.00,-1966.00,
