adc_data,i_data,q_data
0x28c00000,652,0,
0x28c00000,652,0,
0x61900000,1561,0,
0x61900000,1561,0,
0x31e00000,798,0,
0x31e00000,798,0,
0x5eb00000,1515,0,
0x5eb00000,1515,0,
0x8df00000L,2271.00,0.00,
0x8df00000L,2271.00,0.00,
0x92e00000L,2350.00,0.00,
0x92e00000L,2350.00,0.00,
0xca200000L,3234.00,0.00,
0xca200000L,3234.00,0.00,
0xe6100000L,3681.00,0.00,
0xe6100000L,3681.00,0.00,
0xdb303540L,3507.00,852.00,
0xdb303540L,3507.00,852.00,
0xd2800af0L,3368.00,175.00,
0xd2800af0L,3368.00,175.00,
0xc1c04350L,3100.00,1077.00,
0xc1c04350L,3100.00,1077.00,
0x95f06730L,2399.00,1651.00,
0x95f06730L,2399.00,1651.00,
0xae705120L,2791.00,1298.00,
0xae705120L,2791.00,1298.00,
0x78806be0,1928,1726,
0x78806be0,1928,1726,
0x40706860,1031,1670,
0x40706860,1031,1670,
0x15b04db0,347,1243,
0x40307450,1027,1861,
0x40307450,1027,1861,
0xdf05c30,223,1475,
0xdf05c30,223,1475,
0x3680,0,872,
0x3680,0,872,
0x11f0,0,287,
0x11504d40,277,1236,
0x2840,0,644,
0x2840,0,644,
0x470,0,71,
0x470,0,71,
0x1e90,0,489,
0x1e90,0,489,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x2f00000,47,0,
0x2f00000,47,0,
0x5700000,87,0,
0x5700000,87,0,
0x24600000,582,0,
0x24600000,582,0,
0x4e000000,1248,0,
0x4e000000,1248,0,
0x1d500000,469,0,
0x1d500000,469,0,
0x4de00000,1246,0,
0x4de00000,1246,0,
0x81800000L,2072.00,0.00,
0x81800000L,2072.00,0.00,
0x50b00000,1291,0,
0x50b00000,1291,0,
0x81900000L,2073.00,0.00,
0x81900000L,2073.00,0.00,
0xad000000L,2768.00,0.00,
0xad000000L,2768.00,0.00,
0xa6900000L,2665.00,0.00,
0xa6900000L,2665.00,0.00,
0xd3400000L,3380.00,0.00,
0xd3400000L,3380.00,0.00,
0xda901df0L,3497.00,479.00,
0xbac050e0L,2988.00,1294.00,
0xbac050e0L,2988.00,1294.00,
0xde002bf0L,3552.00,703.00,
0xde002bf0L,3552.00,703.00,
0xb1006040L,2832.00,1540.00,
0xb1006040L,2832.00,1540.00,
0x6d9076f0,1753,1903,
0x6d9076f0,1753,1903,
0xb57053b0L,2903.00,1339.00,
0xb57053b0L,2903.00,1339.00,
0x7df06740,2015,1652,
0x7df06740,2015,1652,
0x48705e50,1159,1509,
0x48705e50,1159,1509,
0x20f04140,527,1044,
0x20f04140,527,1044,
0x18c04c40,396,1220,
0x18c04c40,396,1220,
0x2450,0,581,
0x2450,0,581,
0x0,0,0,
0x0,0,0,
0x3f03560,63,854,
0x3f03560,63,854,
0x7f0,0,127,
0x7f0,0,127,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0xf00000,15,0,
0xf00000,15,0,
0x2600000,38,0,
0x2600000,38,0,
0x1e00000,30,0,
0x1e00000,30,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x28200000,642,0,
0x28200000,642,0,
0x1500000,21,0,
0x1500000,21,0,
0x2af00000,687,0,
0x2af00000,687,0,
0x62700000,1575,0,
0x62700000,1575,0,
0x43f00000,1087,0,
0x7eb00000,2027,0,
0x7eb00000,2027,0,
0xbc200000L,3010.00,0.00,
0xbc200000L,3010.00,0.00,
0x82900000L,2089.00,0.00,
0x82900000L,2089.00,0.00,
0xaff00000L,2815.00,0.00,
0xaff00000L,2815.00,0.00,
0xcd400000L,3284.00,0.00,
0xcd400000L,3284.00,0.00,
0xcb400000L,3252.00,0.00,
0xcb400000L,3252.00,0.00,
0xe1a00000L,3610.00,0.00,
0xe1a00000L,3610.00,0.00,
0xd38030f0L,3384.00,783.00,
0xd38030f0L,3384.00,783.00,
0xa92059e0L,2706.00,1438.00,
0xa92059e0L,2706.00,1438.00,
0xdf003a30L,3568.00,931.00,
0xdf003a30L,3568.00,931.00,
0xb3806770L,2872.00,1655.00,
0xb3806770L,2872.00,1655.00,
0x77007650,1904,1893,
0x77007650,1904,1893,
0x7e105540,2017,1364,
0x7e105540,2017,1364,
0x48705470,1159,1351,
0x48705470,1159,1351,
0x1cf04150,463,1045,
0x1cf04150,463,1045,
0xe02380,14,568,
0x2c3062f0,707,1583,
0x2c3062f0,707,1583,
0x6f04030,111,1027,
0x6f04030,111,1027,
0x1880,0,392,
0x1880,0,392,
0x0,0,0,
0x3960,0,918,
0x1230,0,291,
0x1230,0,291,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x21700000,535,0,
0x21700000,535,0,
0x4e800000,1256,0,
0x4e800000,1256,0,
0x12b00000,299,0,
0x12b00000,299,0,
0x3de00000,990,0,
0x3de00000,990,0,
0x73100000,1841,0,
0x73100000,1841,0,
0x4ea00000,1258,0,
0x4ea00000,1258,0,
0x83600000L,2102.00,0.00,
0x83600000L,2102.00,0.00,
0xb4c00000L,2892.00,0.00,
0xb4c00000L,2892.00,0.00,
0xa9e00000L,2718.00,0.00,
0xa9e00000L,2718.00,0.00,
0xd7800000L,3448.00,0.00,
0xd7800000L,3448.00,0.00,
0xe2a01770L,3626.00,375.00,
0xe2a01770L,3626.00,375.00,
0xb7100000L,2929.00,0.00,
0xb7100000L,2929.00,0.00,
0xd6800000L,3432.00,0.00,
0xd6800000L,3432.00,0.00,
0xd00022b0L,3328.00,555.00,
