adc_data,i_data,q_data
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xe120fff0L,3602.00,4095.00,
0xe120fff0L,3602.00,4095.00,
0x96b0fff0L,2411.00,4095.00,
0x96b0fff0L,2411.00,4095.00,
0x49c0fff0,1180,4095,
0xc4b0fff0L,3147.00,4095.00,
0x7b00fff0,1968,4095,
0x7b00fff0,1968,4095,
0x33c0fff0,828,4095,
0x33c0fff0,828,4095,
0x7840fff0,1924,4095,
0x7840fff0,1924,4095,
0x25a0fff0,602,4095,
0x25a0fff0,602,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0x1af0fff0,431,4095,
0x1af0fff0,431,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0x9b0fff0,155,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0x1230fff0,291,4095,
0x1230fff0,291,4095,
0x62a0fff0,1578,4095,
0x62a0fff0,1578,4095,
0xafa0fff0L,2810.00,4095.00,
0xafa0fff0L,2810.00,4095.00,
0x6ed0fff0,1773,4095,
0x6ed0fff0,1773,4095,
0xb590fff0L,2905.00,4095.00,
0xb590fff0L,2905.00,4095.00,
0xfb20fff0L,4018.00,4095.00,
0xfb20fff0L,4018.00,4095.00,
0xcea0fff0L,3306.00,4095.00,
0xcea0fff0L,3306.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xcb50fff0L,3253.00,4095.00,
0xcb50fff0L,3253.00,4095.00,
0xeec0fff0L,3820.00,4095.00,
0xeec0fff0L,3820.00,4095.00,
0x9d20fff0L,2514.00,4095.00,
0x9d20fff0L,2514.00,4095.00,
0x46f0fff0,1135,4095,
0x46f0fff0,1135,4095,
0xfff0,0,4095,
0xa140fff0L,2580.00,4095.00,
0x51f0fff0,1311,4095,
0x51f0fff0,1311,4095,
0xb70fff0,183,4095,
0xb70fff0,183,4095,
0x4fb0fff0,1275,4095,
0x4fb0fff0,1275,4095,
0xe60fff0,230,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0x2c50fff0,709,4095,
0x2c50fff0,709,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0x3670fff0,871,4095,
0x3670fff0,871,4095,
0x8750fff0L,2165.00,4095.00,
0x8750fff0L,2165.00,4095.00,
0xd0c0fff0L,3340.00,4095.00,
0xd0c0fff0L,3340.00,4095.00,
0x9670fff0L,2407.00,4095.00,
0x9670fff0L,2407.00,4095.00,
0xe000fff0L,3584.00,4095.00,
0xe000fff0L,3584.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xeab0fff0L,3755.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xe660fff0L,3686.00,4095.00,
0xe660fff0L,3686.00,4095.00,
0xa210fff0L,2593.00,4095.00,
0xd480fff0L,3400.00,4095.00,
0xd480fff0L,3400.00,4095.00,
0x87b0fff0L,2171.00,4095.00,
0x87b0fff0L,2171.00,4095.00,
0x39f0fff0,927,4095,
0x39f0fff0,927,4095,
0x7970fff0,1943,4095,
0x7970fff0,1943,4095,
0x2f60fff0,758,4095,
0x2f60fff0,758,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0x3950fff0,917,4095,
0x3950fff0,917,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0xfff0,0,4095,
0x1430fff0,323,4095,
0x1430fff0,323,4095,
0x5670fff0,1383,4095,
0x1ca0fff0,458,4095,
0x1ca0fff0,458,4095,
0x6560fff0,1622,4095,
0x6560fff0,1622,4095,
0xaf50fff0L,2805.00,4095.00,
0xaf50fff0L,2805.00,4095.00,
0xf650fff0L,3941.00,4095.00,
0xf650fff0L,3941.00,4095.00,
0xb700fff0L,2928.00,4095.00,
0xb700fff0L,2928.00,4095.00,
0xfc00fff0L,4032.00,4095.00,
0xfc00fff0L,4032.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
0xfff0fff0L,4095.00,4095.00,
