adc_data,i_data,q_data
0x82808500L,-2008.00,-1968.00,
0x82808500L,-2008.00,-1968.00,
0x82508520L,-2011.00,-1966.00,
0x82508520L,-2011.00,-1966.00,
0x82c084b0L,-2004.00,-1973.00,
0x82c084b0L,-2004.00,-1973.00,
0x82208500L,-2014.00,-1968.00,
0x82208500L,-2014.00,-1968.00,
0x81908500L,-2023.00,-1968.00,
0x81908500L,-2023.00,-1968.00,
0x824084f0L,-2012.00,-1969.00,
0x824084f0L,-2012.00,-1969.00,
0x819084c0L,-2023.00,-1972.00,
0x819084c0L,-2023.00,-1972.00,
0x81108460L,-2031.00,-1978.00,
0x81108460L,-2031.00,-1978.00,
0x813083b0L,-2029.00,-1989.00,
0x813083b0L,-2029.00,-1989.00,
0x81108420L,-2031.00,-1982.00,
0x81108420L,-2031.00,-1982.00,
0x81608350L,-2026.00,-1995.00,
0x81608350L,-2026.00,-1995.00,
0x81f08300L,-2017.00,-2000.00,
0x81f08300L,-2017.00,-2000.00,
0x81608370L,-2026.00,-1993.00,
0x81608370L,-2026.00,-1993.00,
0x81d08300L,-2019.00,-2000.00,
0x81d08300L,-2019.00,-2000.00,
0x82908310L,-2007.00,-1999.00,
0x82908310L,-2007.00,-1999.00,
0x83308360L,-1997.00,-1994.00,
0x82c082f0L,-2004.00,-2001.00,
0x82c082f0L,-2004.00,-2001.00,
0x82f083a0L,-2001.00,-1990.00,
0x82f083a0L,-2001.00,-1990.00,
0x831083e0L,-1999.00,-1986.00,
0x831083e0L,-1999.00,-1986.00,
0x83208380L,-1998.00,-1992.00,
0x83208380L,-1998.00,-1992.00,
0x83308440L,-1997.00,-1980.00,
0x83308440L,-1997.00,-1980.00,
0x83108460L,-1999.00,-1978.00,
0x83108460L,-1999.00,-1978.00,
0x83108430L,-1999.00,-1981.00,
0x83108430L,-1999.00,-1981.00,
0x83308470L,-1997.00,-1977.00,
0x83308470L,-1997.00,-1977.00,
0x82d08490L,-2003.00,-1975.00,
0x82d08490L,-2003.00,-1975.00,
0x83008490L,-2000.00,-1975.00,
0x83008490L,-2000.00,-1975.00,
0x82e084a0L,-2002.00,-1974.00,
0x82e084a0L,-2002.00,-1974.00,
0x82a08480L,-2006.00,-1976.00,
0x82a08480L,-2006.00,-1976.00,
0x82508460L,-2011.00,-1978.00,
0x82508460L,-2011.00,-1978.00,
0x82b08460L,-2005.00,-1978.00,
0x82b08460L,-2005.00,-1978.00,
0x82e08450L,-2002.00,-1979.00,
0x82e08450L,-2002.00,-1979.00,
0x82e084a0L,-2002.00,-1974.00,
