adc_data,i_data,q_data
0x38008da7,-2048,-601,
0x3800831e,-2048,798,
0x380087ff,-2048,2047,
0x380087ff,-2048,2047,
0x38e787ff,-1817,2047,
0x3c1f87ff,-993,2047,
0x300b87ff,11,2047,
0x34e587ff,1253,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff8369,2047,873,
0x37ff8d32,2047,-718,
0x37ff8800,2047,-2048,
0x35b18800,1457,-2048,
0x3e978800,-361,-2048,
0x38008800,-2048,-2048,
0x38008ae3,-2048,-1309,
0x380080c6,-2048,198,
0x38008630,-2048,1584,
0x380087ff,-2048,2047,
0x380087ff,-2048,2047,
0x3aa787ff,-1369,2047,
0x3def87ff,-529,2047,
0x324887ff,584,2047,
0x37b887ff,1976,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff860e,2047,1550,
0x37ff8042,2047,66,
0x37ff89d6,2047,-1578,
0x32ba8800,698,-2048,
0x3c078800,-1017,-2048,
0x38008800,-2048,-2048,
0x38008cef,-2048,-785,
0x3800828c,-2048,652,
0x380087c2,-2048,1986,
0x380087ff,-2048,2047,
0x389387ff,-1901,2047,
0x3b9887ff,-1128,2047,
0x3f4a87ff,-182,2047,
0x340487ff,1028,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff83ca,2047,970,
0x37ff8d7f,2047,-641,
0x37ff8800,2047,-2048,
0x36208800,1568,-2048,
0x3f578800,-169,-2048,
0x38ed8800,-1811,-2048,
0x380089e3,-2048,-1565,
0x38008f83,-2048,-125,
0x380084be,-2048,1214,
0x380087ff,-2048,2047,
0x380087ff,-2048,2047,
0x39fc87ff,-1540,2047,
0x3ce287ff,-798,2047,
0x307587ff,117,2047,
0x350887ff,1288,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff82dd,2047,733,
0x37ff8ca0,2047,-864,
0x37ff8800,2047,-2048,
0x34b08800,1200,-2048,
0x3db58800,-587,-2048,
0x38008800,-2048,-2048,
0x38008bcc,-2048,-1076,
0x3800817c,-2048,380,
0x38008690,-2048,1680,
0x380087ff,-2048,2047,
0x384187ff,-1983,2047,
0x3abe87ff,-1346,2047,
0x3d9987ff,-615,2047,
0x318d87ff,397,2047,
0x36c687ff,1734,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff8688,2047,1672,
0x37ff807e,2047,126,
0x37ff89cc,2047,-1588,
0x37ff8800,2047,-2048,
0x32488800,584,-2048,
0x3b598800,-1191,-2048,
0x38008800,-2048,-2048,
0x38008da6,-2048,-602,
0x38008370,-2048,880,
0x380087ff,-2048,2047,
0x380087ff,-2048,2047,
0x39e787ff,-1561,2047,
0x3d2687ff,-730,2047,
0x30dc87ff,220,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff83a1,2047,929,
0x37ff8d8d,2047,-627,
0x37ff8800,2047,-2048,
0x36688800,1640,-2048,
0x3fcc8800,-52,-2048,
0x39598800,-1703,-2048,
0x3800897e,-2048,-1666,
0x38008f1f,-2048,-225,
0x38008466,-2048,1126,
0x380087ff,-2048,2047,
0x380087ff,-2048,2047,
0x397f87ff,-1665,2047,
0x3c4987ff,-951,2047,
0x3fdb87ff,-37,2047,
0x34ad87ff,1197,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff82d2,2047,722,
0x37ff8c65,2047,-923,
0x37ff8800,2047,-2048,
0x357e8800,1406,-2048,
0x3eeb8800,-277,-2048,
0x389e8800,-1890,-2048,
0x38008a07,-2048,-1529,
0x38008fb5,-2048,-75,
0x3800851c,-2048,1308,
0x380087ff,-2048,2047,
0x39f787ff,-1545,2047,
0x3da887ff,-600,2047,
0x326f87ff,623,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff8569,2047,1385,
0x37ff8f83,2047,-125,
0x37ff891e,2047,-1762,
0x37ff8800,2047,-2048,
0x32638800,611,-2048,
0x3bc38800,-1085,-2048,
0x38008800,-2048,-2048,
0x38008d1f,-2048,-737,
0x380082b8,-2048,696,
0x380087d4,-2048,2004,
0x380087ff,-2048,2047,
0x394387ff,-1725,2047,
0x3bfa87ff,-1030,2047,
0x3f1987ff,-231,2047,
0x333f87ff,831,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff851d,2047,1309,
0x37ff8f0d,2047,-243,
0x37ff8887,2047,-1913,
0x37ff8800,2047,-2048,
0x31878800,391,-2048,
0x3aa48800,-1372,-2048,
0x38008827,-2048,-2009,
0x380083d8,-2048,984,
0x380087ff,-2048,2047,
0x380087ff,-2048,2047,
0x39f787ff,-1545,2047,
0x3cef87ff,-785,2047,
0x30a387ff,163,2047,
0x357187ff,1393,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff87c5,2047,1989,
0x37ff823c,2047,572,
0x37ff8bcf,2047,-1073,
0x37ff8800,2047,-2048,
0x34e08800,1248,-2048,
0x3e508800,-432,-2048,
0x38378800,-1993,-2048,
0x38008a7e,-2048,-1410,
0x38008fef,-2048,-17,
0x38008511,-2048,1297,
0x380087ff,-2048,2047,
0x380087ff,-2048,2047,
0x399f87ff,-1633,2047,
0x3d3787ff,-713,2047,
0x31e987ff,489,2047,
0x37a887ff,1960,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff8563,2047,1379,
0x37ff8f75,2047,-139,
0x37ff8903,2047,-1789,
0x37ff8800,2047,-2048,
0x3b518800,-1199,-2048,
0x38008800,-2048,-2048,
0x38008db3,-2048,-589,
0x3800833c,-2048,828,
0x380087ff,-2048,2047,
0x380087ff,-2048,2047,
0x39ad87ff,-1619,2047,
0x3c6987ff,-919,2047,
0x3fae87ff,-82,2047,
0x33ee87ff,1006,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff8509,2047,1289,
0x37ff8f57,2047,-169,
0x37ff890d,2047,-1779,
0x37ff8800,2047,-2048,
0x32338800,563,-2048,
0x3b558800,-1195,-2048,
0x38008800,-2048,-2048,
0x38008d6b,-2048,-661,
0x3800830d,-2048,781,
0x380087ff,-2048,2047,
0x380087ff,-2048,2047,
0x394f87ff,-1713,2047,
0x3c4487ff,-956,2047,
0x3ff187ff,-15,2047,
