adc_data,i_data,q_data
0x35f981d4,1529,468,
0x346e8149,1134,329,
0x32ba814d,698,333,
0x312381e8,291,488,
0x3fec82fd,4076,765,
0x3f398460,3897,1120,
0x3f1285c8,3858,1480,
0x3f548713,3924,1811,
0x3fce87ff,4046,2047,
0x308887ff,136,2047,
0x31a887ff,424,2047,
0x333887ff,824,2047,
0x350c87ff,1292,2047,
0x36cc87ff,1740,2047,
0x37ff87ff,2047,2047,
0x37ff85f6,2047,1526,
0x37ff83f2,2047,1010,
0x3716824b,1814,587,
0x35648156,1380,342,
0x33948123,916,291,
0x32028188,514,392,
0x30c08247,192,583,
0x3fce8341,4046,833,
0x3f248467,3876,1127,
0x3ec085b8,3776,1464,
0x3eb48733,3764,1843,
0x3f3887ff,3896,2047,
0x307187ff,113,2047,
0x324187ff,577,2047,
0x344e87ff,1102,2047,
0x363587ff,1589,2047,
0x37ff8685,2047,1669,
0x37ff84ba,2047,1210,
0x373a832b,1850,811,
0x35f1821a,1521,538,
0x34788195,1144,405,
0x3306818b,774,395,
0x31ad81e7,429,487,
0x30838294,131,660,
0x3f848390,3972,912,
0x3ec884d3,3784,1235,
0x3e818668,3713,1640,
0x3eee87ff,3822,2047,
0x3ff887ff,4088,2047,
0x317c87ff,380,2047,
0x332d87ff,813,2047,
0x34b887ff,1208,2047,
0x35f387ff,1523,2047,
0x36de87ff,1758,2047,
0x377886c0,1912,1728,
0x37a08544,1952,1348,
0x374683c1,1862,961,
0x36548264,1620,612,
0x34bd8169,1213,361,
0x32ba8124,698,292,
0x30bd81b6,189,438,
0x3f1f82fe,3871,766,
0x3e3484c8,3636,1224,
0x3e1c86a5,3612,1701,
0x3eb787ff,3767,2047,
0x3fc087ff,4032,2047,
0x30fa87ff,250,2047,
0x339387ff,915,2047,
0x34d387ff,1235,2047,
0x360c87ff,1548,2047,
0x371887ff,1816,2047,
0x37b486b4,1972,1716,
0x37a884f5,1960,1269,
0x36d28360,1746,864,
0x35648243,1380,579,
0x33ba81d7,954,471,
0x321b8202,539,514,
0x30ae82ad,174,685,
0x3f9383b8,3987,952,
0x3ee48500,3812,1280,
0x3ea28670,3746,1648,
0x3ee387e2,3811,2018,
0x3fab87ff,4011,2047,
0x30cd87ff,205,2047,
0x323c87ff,572,2047,
0x33e287ff,994,2047,
0x359087ff,1424,2047,
0x370787ff,1799,2047,
0x37e88780,2024,1920,
0x37e28590,2018,1424,
0x371483f8,1812,1016,
0x35d482e9,1492,745,
0x34788269,1144,617,
0x331f8253,799,595,
0x31db8290,475,656,
0x30a7831d,167,797,
0x3f768415,3958,1045,
0x3ea68585,3750,1413,
0x3ee387ff,3811,2047,
0x301f87ff,31,2047,
0x31ec87ff,492,2047,
0x33ea87ff,1002,2047,
0x35b687ff,1462,2047,
0x370087ff,1792,2047,
0x37a38796,1955,1942,
0x37a085f4,1952,1524,
0x371b849c,1819,1180,
0x365e83a2,1630,930,
0x357a82e6,1402,742,
0x3468825a,1128,602,
0x331c8220,796,544,
0x31a9824b,425,587,
0x304a8304,74,772,
0x3f448432,3908,1074,
0x3ec185b0,3777,1456,
0x3ee08740,3808,1856,
0x3f9187ff,3985,2047,
0x30b687ff,182,2047,
0x320d87ff,525,2047,
0x338087ff,896,2047,
0x34fe87ff,1278,2047,
0x365087ff,1616,2047,
0x374187c2,1857,1986,
