adc_data,i_data,q_data
0x380087ff,-2048,2047,
0x38a787ff,-1881,2047,
0x3bbc87ff,-1092,2047,
0x3f2587ff,-219,2047,
0x337387ff,883,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff83c0,2047,960,
0x37ff8d97,2047,-617,
0x37ff8800,2047,-2048,
0x36648800,1636,-2048,
0x3fa58800,-91,-2048,
0x392e8800,-1746,-2048,
0x380089c7,-2048,-1593,
0x38008f68,-2048,-152,
0x38008484,-2048,1156,
0x380087ff,-2048,2047,
0x380087ff,-2048,2047,
0x3a4b87ff,-1461,2047,
0x3d0687ff,-762,2047,
0x30a087ff,160,2047,
0x356887ff,1384,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff876e,2047,1902,
0x37ff8201,2047,513,
0x37ff8bcb,2047,-1077,
0x37ff8800,2047,-2048,
0x34c88800,1224,-2048,
0x3e2c8800,-468,-2048,
0x38008b02,-2048,-1278,
0x380080c1,-2048,193,
0x38008619,-2048,1561,
0x380087ff,-2048,2047,
0x387787ff,-1929,2047,
0x3b5987ff,-1191,2047,
0x3e5d87ff,-419,2047,
0x321f87ff,543,2047,
0x36eb87ff,1771,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff8696,2047,1686,
0x37ff810c,2047,268,
0x37ff8ac7,2047,-1337,
0x37ff8800,2047,-2048,
0x33ae8800,942,-2048,
0x3cd78800,-809,-2048,
0x38008800,-2048,-2048,
0x38008c45,-2048,-955,
0x38008200,-2048,512,
0x38008733,-2048,1843,
0x380087ff,-2048,2047,
0x391f87ff,-1761,2047,
0x3c0f87ff,-1009,2047,
0x3f7a87ff,-134,2047,
0x33dc87ff,988,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff84a3,2047,1187,
0x37ff8ecf,2047,-305,
0x37ff8800,2047,-2048,
0x317f8800,383,-2048,
0x3afa8800,-1286,-2048,
0x38008813,-2048,-2029,
0x38008d8c,-2048,-628,
0x380082e0,-2048,736,
0x380087d4,-2048,2004,
0x380087ff,-2048,2047,
0x393187ff,-1743,2047,
0x3c7187ff,-911,2047,
0x306e87ff,110,2047,
0x355987ff,1369,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff8785,2047,1925,
0x37ff8259,2047,601,
0x37ff8c4b,2047,-949,
0x37ff8800,2047,-2048,
0x35688800,1384,-2048,
0x3e9c8800,-356,-2048,
0x38288800,-2008,-2048,
0x38008aaf,-2048,-1361,
0x38008073,-2048,115,
0x380085a8,-2048,1448,
0x380087ff,-2048,2047,
0x381a87ff,-2022,2047,
0x3ad587ff,-1323,2047,
0x3dce87ff,-562,2047,
0x31a387ff,419,2047,
0x367487ff,1652,2047,
0x37ff87ff,2047,2047,
0x37ff86ba,2047,1722,
0x37ff815a,2047,346,
0x37ff8b33,2047,-1229,
0x37ff8800,2047,-2048,
0x33c88800,968,-2048,
0x3cda8800,-806,-2048,
0x38008800,-2048,-2048,
0x38008ca6,-2048,-858,
0x38008286,-2048,646,
0x380087d0,-2048,2000,
0x380087ff,-2048,2047,
0x398587ff,-1659,2047,
0x3c7387ff,-909,2047,
0x3fd187ff,-47,2047,
0x341787ff,1047,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff87ff,2047,2047,
0x37ff8478,2047,1144,
0x37ff8e70,2047,-400,
0x37ff8800,2047,-2048,
0x37d08800,2000,-2048,
0x31648800,356,-2048,
0x3ad88800,-1320,-2048,
