adc_data,i_data,q_data
0x39f98800,2553,2048,
0x39078876,2311,2166,
0x3883899f,2179,2463,
0x38568acd,2134,2765,
0x38738c08,2163,3080,
0x38f38d46,2291,3398,
0x3a028e68,2562,3688,
0x3b8e8f04,2958,3844,
0x3d3b8ee1,3387,3809,
0x3e8e8e1d,3726,3613,
0x3f4e8d0d,3918,3341,
0x3fa58c0a,4005,3082,
0x3fc58afb,4037,2811,
0x3f9589f3,3989,2547,
0x3f1488ef,3860,2287,
0x3e2d8804,3629,2052,
0x3cec8800,3308,2048,
0x3b8f8800,2959,2048,
0x3a4b8800,2635,2048,
0x393f885f,2367,2143,
0x38a78973,2215,2419,
0x38968aa7,2198,2727,
0x38ef8bab,2287,2987,
0x39778c7b,2423,3195,
0x3a1b8d37,2587,3383,
0x3af78ddc,2807,3548,
0x3c138e4a,3091,3658,
0x3d678e4a,3431,3658,
0x3ebe8db4,3774,3508,
0x3fb78c8b,4023,3211,
0x302c8b15,44,2837,
0x3f37881a,3895,2074,
0x3de58800,3557,2048,
0x3c478800,3143,2048,
0x3ab28800,2738,2048,
0x39568800,2390,2048,
0x385d88bb,2141,2235,
0x38008a09,2048,2569,
0x38008b73,2048,2931,
0x384f8cd2,2127,3282,
0x39578de4,2391,3556,
0x3a9d8e85,2717,3717,
0x3c018ebf,3073,3775,
0x3d538e74,3411,3700,
0x3e6b8dcf,3691,3535,
0x3f568cf3,3926,3315,
0x30178bd6,23,3030,
0x30668a51,102,2641,
0x3fde88ab,4062,2219,
0x3e8e8800,3726,2048,
0x3cdd8800,3293,2048,
0x3b4f8800,2895,2048,
0x3a428800,2626,2048,
0x39a788bf,2471,2239,
0x39308979,2352,2425,
0x38bf8a4a,2239,2634,
0x38708b4f,2160,2895,
0x387f8c88,2175,3208,
0x39078dcc,2311,3532,
0x3a178edf,2583,3807,
0x3b978f81,2967,3969,
0x3d5b8f73,3419,3955,
0x30358d14,53,3348,
0x307f8b39,127,2873,
0x3ff48987,4084,2439,
0x3ec78857,3783,2135,
0x3d578800,3415,2048,
0x3c078800,3079,2048,
0x3afd880e,2813,2062,
0x3a368881,2614,2177,
0x398d88f5,2445,2293,
0x38eb8989,2283,2441,
0x385a8a68,2138,2664,
0x38258ba3,2085,2979,
0x387f8d01,2175,3329,
0x395f8e1a,2399,3610,
0x3aa38ed8,2723,3800,
0x3c198f10,3097,3856,
0x3d878eb1,3463,3761,
0x3ebc8de1,3772,3553,
0x3fa28cbb,4002,3259,
0x301e8b59,30,2905,
0x301289e3,18,2531,
0x3f878887,3975,2183,
0x3e768800,3702,2048,
0x3ce48800,3300,2048,
0x3b118800,2833,2048,
0x39738800,2419,2048,
0x386f88b7,2159,2231,
0x381f8a3b,2079,2619,
0x387f8b97,2175,2967,
0x395b8c86,2395,3206,
0x3a368cfd,2614,3325,
0x3b8a8d7d,2954,3453,
0x3c538dba,3155,3514,
0x3d768dbc,3446,3516,
0x3ec28d30,3778,3376,
0x3fd48bff,4052,3071,
0x30428a61,66,2657,
0x3fe788b0,4071,2224,
0x3ed48800,3796,2048,
0x3d388800,3384,2048,
0x3b978800,2967,2048,
0x3a3f8800,2623,2048,
0x392d8800,2349,2048,
0x38698889,2153,2185,
0x380089bb,2048,2491,
0x38008b0e,2048,2830,
0x38878c5e,2183,3166,
0x39a28d67,2466,3431,
0x3af98dde,2809,3550,
0x3c398dde,3129,3550,
0x3d548d9a,3412,3482,
0x3e638d1e,3683,3358,
0x3f588c45,3928,3141,
0x30008b0e,0,2830,
0x301d8985,29,2437,
0x3f7f8800,3967,2048,
0x3e498800,3657,2048,
0x3cae8800,3246,2048,
0x3ae78800,2791,2048,
0x394f8800,2383,2048,
0x38318800,2097,2048,
0x38008977,2048,2423,
0x385c8be3,2140,3043,
0x38e58cc7,2277,3271,
0x39a78d9e,2471,3486,
0x3abf8e52,2751,3666,
0x3c2c8ead,3116,3757,
0x3dc68e79,3526,3705,
