adc_data,i_data,q_data
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008afc,-2048,-1284,
0x38008181,-2048,385,
0x38008750,-2048,1872,
0x380087ff,-2048,2047,
0x399f87ff,-1633,2047,
0x3da88531,-600,1329,
0x3e8c8de3,-372,-541,
0x3c198800,-999,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008c44,-2048,-956,
0x380082c1,-2048,705,
0x380087ff,-2048,2047,
0x380087ff,-2048,2047,
0x3ab587ff,-1355,2047,
0x3e6e83e0,-402,992,
0x3b8e8800,-1138,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x380088af,-2048,-1873,
0x38008ed6,-2048,-298,
0x380084f9,-2048,1273,
0x380087ff,-2048,2047,
0x380087ff,-2048,2047,
0x3c568750,-938,1872,
0x3eae809d,-338,157,
0x3d8b8947,-629,-1721,
0x399a8800,-1638,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008a59,-2048,-1447,
0x380080b0,-2048,176,
0x38008680,-2048,1664,
0x384b87ff,-1973,2047,
0x3c79866a,-903,1642,
0x3dfe8faf,-514,-81,
0x3c5788d6,-937,-1834,
0x386f8800,-1937,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008c02,-2048,-1022,
0x38008271,-2048,625,
0x380087ee,-2048,2030,
0x380087ff,-2048,2047,
0x3a3387ff,-1485,2047,
0x3e0b844a,-501,1098,
0x3e998cbf,-359,-833,
0x3bb58800,-1099,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008ea1,-2048,-351,
0x380084bc,-2048,1212,
0x380087ff,-2048,2047,
0x380087ff,-2048,2047,
0x3bbd87ff,-1091,2047,
0x3e53818c,-429,396,
0x3d828a27,-638,-1497,
0x39af8800,-1617,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008ae7,-2048,-1305,
0x3800811c,-2048,284,
0x380086aa,-2048,1706,
0x380087ff,-2048,2047,
0x38af87ff,-1873,2047,
0x3cbe8579,-834,1401,
0x3e048e9f,-508,-353,
0x3c0b8800,-1013,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008c19,-2048,-999,
0x380082b4,-2048,692,
0x380087ff,-2048,2047,
0x380087ff,-2048,2047,
0x3a4587ff,-1467,2047,
0x3e438514,-445,1300,
0x3ef58d67,-267,-665,
0x3c2d8800,-979,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x380088ab,-2048,-1877,
0x38008e9a,-2048,-358,
0x38008494,-2048,1172,
0x380087ff,-2048,2047,
0x380087ff,-2048,2047,
0x3b4887ff,-1208,2047,
0x3deb81e8,-533,488,
0x3d4a8abb,-694,-1349,
0x39ce8800,-1586,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x380089f1,-2048,-1551,
0x38008056,-2048,86,
0x38008658,-2048,1624,
0x380087ff,-2048,2047,
0x386187ff,-1951,2047,
0x3cd386c0,-813,1728,
0x3e7e8fca,-386,-54,
0x3cd588b0,-811,-1872,
0x38b98800,-1863,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008cf5,-2048,-779,
0x38008340,-2048,832,
0x380087ff,-2048,2047,
0x380087ff,-2048,2047,
0x3a7f87ff,-1409,2047,
0x3dd983b3,-551,947,
0x3e008c7c,-512,-900,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008d92,-2048,-622,
0x380083e0,-2048,992,
0x380087ff,-2048,2047,
0x380087ff,-2048,2047,
0x3b3087ff,-1232,2047,
0x3e2b829a,-469,666,
0x3dc88b4d,-568,-1203,
0x3a758800,-1419,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
0x38008800,-2048,-2048,
