adc_data,i_data,q_data
0x3f478438,-185,1080,
0x30b88453,184,1107,
0x323683e8,566,1000,
0x337a82dc,890,732,
0x342d8158,1069,344,
0x34148fb6,1044,-74,
0x335d8e52,861,-430,
0x325e8d55,606,-683,
0x312c8cb6,300,-842,
0x3fd38c77,-45,-905,
0x3e668ca7,-410,-857,
0x3cf88d4c,-776,-692,
0x3bcf8e85,-1073,-379,
0x3b438025,-1213,37,
0x3b6b81d0,-1173,464,
0x3c358340,-971,832,
0x3d6a8438,-662,1080,
0x3eb984b0,-327,1200,
0x3ff284c1,-14,1217,
0x311b8498,283,1176,
0x3250842c,592,1068,
0x338c8356,908,854,
0x349881fd,1176,509,
0x3512802e,1298,46,
0x34a28e3f,1186,-449,
0x334e8cbb,846,-837,
0x31738bf4,371,-1036,
0x3f788c05,-136,-1019,
0x3de48cd7,-540,-809,
0x3ce88e02,-792,-510,
0x3c678f37,-921,-201,
0x3c328186,-974,390,
0x3c7c82c1,-900,705,
0x3d3e83e9,-706,1001,
0x3e9d84d5,-355,1237,
0x3070851a,112,1306,
0x322f8490,559,1168,
0x3376835c,886,860,
0x341281d9,1042,473,
0x340d8068,1037,104,
0x33a68f2d,934,-211,
0x33068e2f,774,-465,
0x32288d4f,552,-689,
0x30e58ca9,229,-855,
0x3f528c83,-174,-893,
0x3dc58cfb,-571,-773,
0x3c838dff,-893,-513,
0x3bc78f61,-1081,-159,
0x3b9d80e4,-1123,228,
0x3bf78248,-1033,584,
0x3cc78379,-825,889,
0x3e028459,-510,1113,
0x3f8184c1,-127,1217,
0x3119849c,281,1180,
0x328283e2,642,994,
0x338082b8,896,696,
0x33ea814f,1002,335,
0x33cb8ffc,971,-4,
0x33638edf,867,-289,
0x32e08deb,736,-533,
0x32258d0b,549,-757,
0x31038c51,259,-943,
0x3dad8c4c,-595,-948,
0x3c0f8d4f,-1009,-689,
0x3aff8f00,-1281,-256,
0x3acb80f9,-1333,249,
0x3b8c82c8,-1140,712,
0x3d0183fe,-767,1022,
0x3eaa8478,-342,1144,
0x30368458,54,1112,
0x317983d1,377,977,
0x326b8314,619,788,
0x332c8231,812,561,
0x33c08122,960,290,
0x34028fde,1026,-34,
0x33c18e83,961,-381,
0x32e88d48,744,-696,
0x31908c6f,400,-913,
0x30008c30,0,-976,
0x3e838c7b,-381,-901,
0x3d598d33,-679,-717,
0x3c678e2b,-921,-469,
0x3bbd8f66,-1091,-154,
0x3b8380df,-1149,223,
0x3bdb826c,-1061,620,
0x3cd983d0,-807,976,
0x3e6d84ba,-403,1210,
0x303284f0,50,1264,
0x31d88483,472,1155,
0x33328395,818,917,
0x34218249,1057,585,
0x34a880c5,1192,197,
0x34a18f23,1185,-221,
0x32b68c58,694,-936,
0x31048bbb,260,-1093,
0x3f568bcf,-170,-1073,
0x3deb8c6f,-533,-913,
0x3ccf8d6f,-817,-657,
0x3c158eb3,-1003,-333,
0x3bb98023,-1095,35,
0x3be581ad,-1051,429,
0x3cb38317,-845,791,
0x3e0a841c,-502,1052,
0x3fae8484,-82,1156,
0x31468440,326,1088,
0x3289836c,649,876,
0x333c8248,828,584,
0x3380811f,896,287,
0x33888020,904,32,
0x33848f1d,900,-227,
0x33558df2,853,-526,
0x32a08cad,672,-851,
0x31238bab,291,-1109,
0x3f1e8b65,-226,-1179,
0x3d1a8c17,-742,-1001,
0x3b998da2,-1127,-606,
0x3b078f9a,-1273,-102,
0x3b6f8182,-1169,386,
0x3c8f82e3,-881,739,
0x3dee8399,-530,921,
0x3f3483c4,-204,964,
0x304e83a8,78,936,
0x3148835a,328,858,
0x323f82e3,575,739,
0x340880ef,1032,239,
0x34528f5e,1106,-162,
0x33dd8db7,989,-585,
0x32aa8c66,682,-922,
0x30fc8bb6,252,-1098,
0x3f408bc3,-192,-1085,
0x3dcb8c6b,-565,-917,
0x3c9c8d72,-868,-654,
0x3bc78ebe,-1081,-322,
0x3b628037,-1182,55,
0x3b7b81c0,-1157,448,
0x3c258327,-987,807,
0x3d4f8439,-689,1081,
0x3eb084cc,-336,1228,
0x302184e4,33,1252,
0x3186848e,390,1166,
0x32d283d4,722,980,
0x33e882a5,1000,677,
0x34818113,1153,275,
0x34748f59,1140,-167,
0x33a78dc2,935,-574,
0x32508ca7,592,-857,
0x30cc8c2d,204,-979,
0x3f498c35,-183,-971,
0x3de68cad,-538,-851,
0x3caf8d90,-849,-624,
0x3bc78ecf,-1081,-305,
0x3b5f8059,-1185,89,
0x3ba981fe,-1111,510,
0x3c9b835a,-869,858,
0x3dfc843c,-516,1084,
0x30b68464,182,1124,
0x31c083fa,448,1018,
0x32ab8361,683,865,
0x338b828a,907,650,
0x344b8159,1099,345,
0x34b68fc8,1206,-56,
0x34788df0,1144,-528,
0x333f8c3f,831,-961,
0x31308b41,304,-1215,
0x3ec98b57,-311,-1193,
0x3cbb8c81,-837,-895,
0x3b968e4c,-1130,-436,
0x3b698023,-1175,35,
0x3bf58193,-1035,403,
0x3cad8280,-851,640,
0x3d568331,-682,817,
0x3e1383ce,-493,974,
0x3f048465,-252,1125,
0x306084bc,96,1212,
0x3200848f,512,1167,
0x337a83a4,890,932,
0x34708223,1136,547,
0x34b6805d,1206,93,
0x34398e9c,1081,-356,
0x332e8d39,814,-711,
0x31c68c4e,454,-946,
0x301e8bf1,30,-1039,
0x3e468c36,-442,-970,
0x3ca28d33,-862,-717,
0x3b9a8ec4,-1126,-316,
0x3b60808a,-1184,138,
0x3ce58330,-795,816,
0x3df383d4,-525,980,
0x3f0a8430,-246,1072,
0x30338457,51,1111,
0x316e8434,366,1076,
0x32ae83ac,686,940,
0x33c482b0,964,688,
0x34708141,1136,321,
0x346d8f9a,1133,-102,
0x33c48e16,964,-490,
0x32a08cf6,672,-778,
0x312c8c51,300,-943,
0x3f9c8c36,-100,-970,
0x3e178ca7,-489,-857,
