adc_data,i_data,q_data
0x32e68500,742,1280,
0x3275857c,629,1404,
0x326485ec,612,1516,
0x3280862a,640,1578,
0x327b863a,635,1594,
0x32488652,584,1618,
0x32008692,512,1682,
0x31d08718,464,1816,
0x31f087bb,496,1979,
0x327487ff,628,2047,
0x334087ff,832,2047,
0x342487ff,1060,2047,
0x34d887b4,1240,1972,
0x351486db,1300,1755,
0x34c88618,1224,1560,
0x342b85aa,1067,1450,
0x338985a0,905,1440,
0x331685d6,790,1494,
0x32f4861c,756,1564,
0x32f3863c,755,1596,
0x32d48631,724,1585,
0x328b8633,651,1587,
0x323e8660,574,1632,
0x321386b4,531,1716,
0x32168718,534,1816,
0x3244876c,580,1900,
0x3293879d,659,1949,
0x32de87aa,734,1962,
0x332287ac,802,1964,
0x337087a2,880,1954,
0x33af8780,943,1920,
0x341c8708,1052,1800,
0x343286a0,1074,1696,
0x34108630,1040,1584,
0x33ba85d0,954,1488,
0x333c859c,828,1436,
0x32a485a8,676,1448,
0x322e85f9,558,1529,
0x3202866e,514,1646,
0x321286d0,530,1744,
0x3231870e,561,1806,
0x32388740,568,1856,
0x322e8782,558,1922,
0x324b87e7,587,2023,
0x32c087ff,704,2047,
0x336687ff,870,2047,
0x340a87ff,1034,2047,
0x3480879b,1152,1947,
0x349486f8,1172,1784,
0x3460866a,1120,1642,
0x34198618,1049,1560,
0x33ec85e9,1004,1513,
0x33bf85ac,959,1452,
0x336c8564,876,1380,
0x32c08540,704,1344,
0x31e9857c,489,1404,
0x313c8629,316,1577,
0x30f08714,240,1812,
0x310387fe,259,2046,
0x317c87ff,380,2047,
0x325b87ff,603,2047,
0x336887ff,872,2047,
0x34ec87ff,1260,2047,
0x350c8733,1292,1843,
0x34b8867e,1208,1662,
0x342c8628,1068,1576,
0x33c08624,960,1572,
0x3394863a,916,1594,
0x3398863c,920,1596,
0x338f8604,911,1540,
0x333e85bc,830,1468,
0x32b4859f,692,1439,
0x322685da,550,1498,
0x31d38656,467,1622,
0x31d086e4,464,1764,
0x31fd8760,509,1888,
0x324c87b1,588,1969,
0x32a087e0,672,2016,
0x32f887f6,760,2038,
0x336087f8,864,2040,
0x33c087cc,960,1996,
0x34148786,1044,1926,
0x34488720,1096,1824,
0x344886a4,1096,1700,
0x34198634,1049,1588,
0x33d085e0,976,1504,
0x336185a8,865,1448,
0x32dd85a0,733,1440,
0x326985d0,617,1488,
0x32278628,551,1576,
0x3215867a,533,1658,
0x320e86c3,526,1731,
0x3202870a,514,1802,
0x321887cc,536,1996,
0x327887ff,632,2047,
0x331487ff,788,2047,
0x33ac87ff,940,2047,
0x341487ec,1044,2028,
0x3430877c,1072,1916,
0x341a872c,1050,1836,
