adc_data,i_data,q_data
0x31a60fff,422,4095,
0x32ae0fff,686,4095,
0x34380fff,1080,4095,
0x36040fff,1540,4095,
0x37ba0fff,1978,4095,
0x38e60fff,2278,4095,
0x39620fff,2402,4095,
0x394f0fff,2383,4095,
0x38fe0f68,2302,3944,
0x38b00e98,2224,3736,
0x384d0dbf,2125,3519,
0x37a20cd8,1954,3288,
0x36730c0a,1651,3082,
0x34b00bb6,1200,2998,
0x32970c42,663,3138,
0x30d60dcc,214,3532,
0x30000fff,0,4095,
0x30510fff,81,4095,
0x319f0fff,415,4095,
0x33700fff,880,4095,
0x353e0fff,1342,4095,
0x36e90fff,1769,4095,
0x38510fff,2129,4095,
0x39490fff,2377,4095,
0x39b80fff,2488,4095,
0x39a60f88,2470,3976,
0x391f0e29,2335,3625,
0x38300d11,2096,3345,
0x36fc0c5c,1788,3164,
0x35a30c14,1443,3092,
0x342d0c2e,1069,3118,
0x315a0dfe,346,3582,
0x30830f9b,131,3995,
0x305e0fff,94,4095,
0x31050fff,261,4095,
0x323f0fff,575,4095,
0x33b70fff,951,4095,
0x353d0fff,1341,4095,
0x36db0fff,1755,4095,
0x388b0fff,2187,4095,
0x3a180fff,2584,4095,
0x3b100fff,2832,4095,
0x3b240f24,2852,3876,
0x3a2b0d24,2603,3364,
0x386f0bd8,2159,3032,
0x364b0b66,1611,2918,
0x34400bd1,1088,3025,
0x32b20ce8,690,3304,
0x31cf0e4c,463,3660,
0x31840faa,388,4010,
0x31840fff,388,4095,
0x31ae0fff,430,4095,
0x320b0fff,523,4095,
0x32dd0fff,733,4095,
0x342b0fff,1067,4095,
0x35d20fff,1490,4095,
0x379e0fff,1950,4095,
0x39370fff,2359,4095,
0x3a1b0fff,2587,4095,
0x3a200ff7,2592,4087,
0x396f0e60,2415,3680,
0x384e0d52,2126,3410,
0x35d30ca2,1491,3234,
0x349a0cbc,1178,3260,
0x334f0d1e,847,3358,
0x32240df2,548,3570,
0x31530f2b,339,3883,
0x31030fff,259,4095,
0x311f0fff,287,4095,
0x31b30fff,435,4095,
0x32af0fff,687,4095,
0x33ed0fff,1005,4095,
0x35670fff,1383,4095,
0x37200fff,1824,4095,
0x38d00fff,2256,4095,
0x39fd0fff,2557,4095,
0x3a700fff,2672,4095,
0x3a270f20,2599,3872,
0x39620da8,2402,3496,
0x383a0c88,2106,3208,
0x36a40bce,1700,3022,
0x34c30bb4,1219,2996,
0x32e70c64,743,3172,
0x31830dc0,387,3520,
0x30d50f80,213,3968,
0x30dd0fff,221,4095,
0x31740fff,372,4095,
0x327e0fff,638,4095,
0x33df0fff,991,4095,
0x35750fff,1397,4095,
0x37390fff,1849,4095,
0x39170fff,2327,4095,
0x3a7f0fff,2687,4095,
