adc_data,i_data,q_data
0x30108e80,16,-384,
0x3ff98e6f,-7,-401,
0x3fca8e77,-54,-393,
0x3fab8ea2,-85,-350,
0x3fad8edf,-83,-289,
0x3fd48f14,-44,-236,
0x30118f2b,17,-213,
0x30588f1e,88,-226,
0x307c8eec,124,-276,
0x308c8eb9,140,-327,
0x30838e85,131,-379,
0x304c8e64,76,-412,
0x3ff98e6c,-7,-404,
0x3fb18ea6,-79,-346,
0x3f868ef2,-122,-270,
0x3f9c8f43,-100,-189,
0x3ff38f6e,-13,-146,
0x305b8f4c,91,-180,
0x30868ef3,134,-269,
0x30698e9c,105,-356,
0x30148e75,20,-395,
0x3f9b8e8f,-101,-369,
0x3f4c8ef4,-180,-268,
0x3f4b8f6e,-181,-146,
0x3f828fcb,-126,-53,
0x3ff18ffd,-15,-3,
0x30938fe0,147,-32,
0x30f18f49,241,-183,
0x30cc8e9d,204,-355,
0x303d8e2e,61,-466,
0x3f828e33,-126,-461,
0x3ef58f5e,-267,-162,
0x3f6c8fd9,-148,-39,
0x30238fe4,35,-28,
0x30ac8f78,172,-136,
0x30c18ecf,193,-305,
0x304d8e4c,77,-436,
0x3f9f8e42,-97,-446,
0x3f358ead,-203,-339,
0x3f2d8f3c,-211,-196,
0x3f7f8f9b,-129,-101,
0x3fe88fb4,-24,-76,
0x30308f84,48,-124,
0x30418f47,65,-185,
0x30418f20,65,-224,
0x30428f03,66,-253,
0x302e8eed,46,-275,
0x30148edf,20,-289,
0x30018eeb,1,-277,
0x30088efc,8,-260,
0x302b8eff,43,-257,
0x30528eee,82,-274,
0x30488ebd,72,-323,
0x30148ea5,20,-347,
0x3fe88eb8,-24,-328,
0x3fe68eea,-26,-278,
0x301e8f08,30,-248,
0x305d8ef7,93,-265,
0x30708ebf,112,-321,
0x303d8e95,61,-363,
0x3fff8e9e,-1,-354,
0x3fe48ecf,-28,-305,
0x3fff8f29,-1,-215,
0x301b8f33,27,-205,
0x301e8f2e,30,-210,
0x30208f36,32,-202,
0x30408f3c,64,-196,
0x30678f30,103,-208,
0x30798f13,121,-237,
0x30698eee,105,-274,
0x30278ed9,39,-295,
0x3fd38ef3,-45,-269,
0x3f9f8f41,-97,-191,
0x3fb88f9f,-72,-97,
0x30238fd9,35,-39,
0x30ac8fc2,172,-62,
0x310c8f57,268,-169,
0x31078ecf,263,-305,
0x30a78e78,167,-392,
