adc_data,i_data,q_data
0x3a2f8dff,2607,3583,
0x3b478ec9,2887,3785,
0x3cb78f20,3255,3872,
0x3e3a8ee0,3642,3808,
0x3f838e0c,3971,3596,
0x305c8ccd,92,3277,
0x30948b5d,148,2909,
0x30558a04,85,2564,
0x3fbb88d1,4027,2257,
0x3ed48800,3796,2048,
0x3d878800,3463,2048,
0x3bef8800,3055,2048,
0x3a3b8800,2619,2048,
0x38c38876,2243,2166,
0x38008a31,2048,2609,
0x38088c03,2056,3075,
0x38e78d8f,2279,3471,
0x3a498e82,2633,3714,
0x3bbf8ec7,3007,3783,
0x3cf38e8f,3315,3727,
0x3dda8e2b,3546,3627,
0x3e8b8db3,3723,3507,
0x3f2f8d29,3887,3369,
0x3fdb8c6d,4059,3181,
0x30748b5d,116,2909,
0x309689ed,150,2541,
0x3ffb8863,4091,2147,
0x3eb08800,3760,2048,
0x3cda8800,3290,2048,
0x3b068800,2822,2048,
0x39a68800,2470,2048,
0x38898a62,2185,2658,
0x38938ba5,2195,2981,
0x38fe8cd7,2302,3287,
0x39cb8deb,2507,3563,
0x3afd8eb7,2813,3767,
0x3c688f0d,3176,3853,
0x3dcf8ee2,3535,3810,
0x3f058e42,3845,3650,
0x300e8d44,14,3396,
0x30b58bee,181,3054,
0x30ce8a63,206,2659,
0x303f88df,63,2271,
0x3f0a8800,3850,2048,
0x3d758800,3445,2048,
0x3be48800,3044,2048,
0x3a938800,2707,2048,
0x399f88ba,2463,2234,
0x391989d6,2329,2518,
0x38f68af2,2294,2802,
0x391b8c07,2331,3079,
0x399b8d0f,2459,3343,
0x3a808def,2688,3567,
0x3b9e8e73,2974,3699,
0x3cc68ea0,3270,3744,
0x3de78e79,3559,3705,
0x3efb8e03,3835,3587,
0x3fde8d32,4062,3378,
0x30838c13,131,3091,
0x30d08aae,208,2734,
0x3094892d,148,2349,
0x3fbb8800,4027,2048,
0x3c588800,3160,2048,
0x3a7a8800,2682,2048,
0x3920882a,2336,2090,
0x388389c2,2179,2498,
0x389f8b4e,2207,2894,
0x394f8c8c,2383,3212,
0x3a3b8d54,2619,3412,
0x3b078dce,2823,3534,
0x3bcb8e34,3019,3636,
0x3ca68e87,3238,3719,
0x3dc78eaf,3527,3759,
0x3f308e5f,3888,3679,
0x30928d55,146,3413,
0x31528ba1,338,2977,
0x311289a4,274,2468,
0x3fd88803,4056,2051,
0x3e168800,3606,2048,
0x3c518800,3153,2048,
0x3ae48800,2788,2048,
0x39dd888e,2525,2190,
0x3925898f,2341,2447,
0x38af8aad,2223,2733,
0x388f8bef,2191,3055,
0x38fc8d42,2300,3394,
0x39e78e55,2535,3669,
0x3b3a8f08,2874,3848,
0x3cab8f2f,3243,3887,
0x3e0f8ee1,3599,3809,
0x3f4e8e22,3918,3618,
0x303b8d07,59,3335,
0x30aa8bab,170,2987,
0x3fe78903,4071,2307,
0x3ed28815,3794,2069,
0x3d8b8800,3467,2048,
0x3c3d8800,3133,2048,
0x3afd8800,2813,2048,
0x39fa889f,2554,2207,
0x39458985,2373,2437,
0x38d18a87,2257,2695,
0x389b8bb8,2203,3000,
0x38eb8d0d,2283,3341,
0x39df8e40,2527,3648,
0x3b438ef8,2883,3832,
0x3cd78f15,3287,3861,
0x3e3b8ea2,3643,3746,
0x3f4a8dbd,3914,3517,
0x3fef8c97,4079,3223,
0x30208b4d,32,2893,
0x3fdf8a11,4063,2577,
0x3f4e88fb,3918,2299,
0x3e6f8818,3695,2072,
0x3d2c8800,3372,2048,
0x3b8f8800,2959,2048,
0x3a008800,2560,2048,
0x38d388f1,2259,2289,
0x38438a67,2115,2663,
0x38678be1,2151,3041,
0x391e8d14,2334,3348,
0x3a078ddf,2567,3551,
0x3b078e5f,2823,3679,
0x3c058e9e,3077,3742,
0x3d1d8eae,3357,3758,
0x3fae8db4,4014,3508,
0x309b8c5b,155,3163,
0x30ce8ab7,206,2743,
0x3044892b,68,2347,
0x3f2a8803,3882,2051,
0x3dcc8800,3532,2048,
0x3c658800,3173,2048,
0x3b038800,2819,2048,
0x39c5883b,2501,2107,
0x38d18956,2257,2390,
0x38588aaf,2136,2735,
0x38638c1a,2147,3098,
0x38f78d61,2295,3425,
0x39df8e55,2527,3669,
0x3afc8eef,2812,3823,
0x3c3f8f37,3135,3895,
0x3db28f11,3506,3857,
0x3f088e5d,3848,3677,
0x3ff58d33,4085,3379,
0x305a8bd3,90,3027,
0x30278a6e,39,2670,
0x3f6c893f,3948,2367,
0x3e658877,3685,2167,
0x3d168804,3350,2052,
0x3bb58811,2997,2065,
0x3a72888f,2674,2191,
0x39788969,2424,2409,
0x38df8a77,2271,2679,
0x389f8b9b,2207,2971,
0x38c78cc7,2247,3271,
0x39438ddc,2371,3548,
0x3b278f72,2855,3954,
0x3c538fbe,3155,4030,
0x3d848fb2,3460,4018,
0x3eb38f46,3763,3910,
0x3fcc8e71,4044,3697,
0x30a28d25,162,3365,
0x30ee8b7b,238,2939,
0x307189b7,113,2487,
0x3f128845,3858,2117,
0x3d168800,3350,2048,
0x3aff8800,2815,2048,
0x394a88be,2378,2238,
0x38548a3f,2132,2623,
0x38238bcf,2083,3023,
0x38978d18,2199,3352,
0x394a8df8,2378,3576,
0x3a078e94,2567,3732,
0x3ab38f0c,2739,3852,
0x3b7f8f87,2943,3975,
0x3ca18fe3,3233,4067,
0x3e298fd7,3625,4055,
0x3fb48f0c,4020,3852,
0x30bd8d9d,189,3485,
0x31168bd5,278,3029,
0x309c8a16,156,2582,
0x3f8588c1,3973,2241,
0x3e208800,3616,2048,
0x3c9e8800,3230,2048,
0x3b1f8800,2847,2048,
0x39f388ad,2547,2221,
0x393389ab,2355,2475,
0x38fb8bcb,2299,3019,
0x39578cc9,2391,3273,
0x39eb8dac,2539,3500,
0x3abf8e73,2751,3699,
0x3bf68f05,3062,3845,
0x3d718f1d,3441,3869,
0x3edc8ea6,3804,3750,
0x3ff48da0,4084,3488,
0x308b8c42,139,3138,
0x307d8acd,125,2765,
0x3ff4898b,4084,2443,
0x3efd888d,3837,2189,
0x3daa8800,3498,2048,
0x3c398800,3129,2048,
0x3aee8858,2798,2136,
0x39fd8924,2557,2340,
0x396f8a17,2415,2583,
0x392b8b0a,2347,2826,
0x38fd8bfe,2301,3070,
0x38fe8d17,2302,3351,
0x39678e4b,2407,3659,
0x3a4d8f5f,2637,3935,
0x3ba28020,2978,32,
0x3d5f804f,3423,79,
0x3f308fb8,3888,4024,
0x30b48e61,180,3681,
0x31808c7f,384,3199,
0x316c8a77,364,2679,
0x306c88ae,108,2222,
0x3ebb8800,3771,2048,
0x3ccf8800,3279,2048,
0x39e8886b,2536,2155,
0x394f8970,2383,2416,
0x39078a60,2311,2656,
0x38db8b44,2267,2884,
0x38d38c4e,2259,3150,
0x391e8d7e,2334,3454,
0x39ef8eb3,2543,3763,
0x3b668f9d,2918,3997,
0x3d598fdd,3417,4061,
0x3f558f30,3925,3888,
0x30b98db7,185,3511,
0x313f8be3,319,3043,
0x30ea8a37,234,2615,
0x300888ff,8,2303,
0x3f048845,3844,2117,
0x3de28800,3554,2048,
0x3c968800,3222,2048,
0x3b398800,2873,2048,
0x3a07889f,2567,2207,
0x393789a7,2359,2471,
0x38e38ad5,2275,2773,
0x38ef8bf6,2287,3062,
0x39378d06,2359,3334,
0x39cf8e08,2511,3592,
0x3adb8ee9,2779,3817,
0x3c418f61,3137,3937,
0x3dc08f4b,3520,3915,
0x3f228eaa,3874,3754,
0x30318d8e,49,3470,
0x30c28c2b,194,3115,
0x30cb8ab3,203,2739,
0x3f42883f,3906,2111,
0x3def8800,3567,2048,
0x3c898800,3209,2048,
0x3b2f8800,2863,2048,
0x3a0d886b,2573,2155,
0x394f8963,2383,2403,
0x38e38a7e,2275,2686,
0x38b78ba9,2231,2985,
0x38d78ce7,2263,3303,
0x394e8e27,2382,3623,
0x3a378f49,2615,3913,
0x3ba78018,2983,24,
0x3d788048,3448,72,
0x3f608fb0,3936,4016,
0x30f58e4c,245,3660,
0x31d08c4f,464,3151,
0x31a18a2f,417,2607,
0x30828872,130,2162,
0x3ed98800,3801,2048,
0x3d268800,3366,2048,
0x3bc38800,3011,2048,
0x3ac98821,2761,2081,
0x3a0688c4,2566,2244,
0x394f8985,2383,2437,
0x38b68a87,2230,2695,
0x38658be5,2149,3045,
0x38bb8d7f,2235,3455,
0x39e78ee7,2535,3815,
0x3bb38fad,2995,4013,
0x3d8f8f94,3471,3988,
0x3f108ec5,3856,3781,
0x30938c3f,147,3135,
0x30b88adf,184,2783,
0x306a897f,106,2431,
0x3f8d883b,3981,2107,
0x3e268800,3622,2048,
0x3c838800,3203,2048,
0x3b178800,2839,2048,
0x3a178861,2583,2145,
0x398b8951,2443,2385,
0x39418a3c,2369,2620,
0x391e8b30,2334,2864,
0x393a8c49,2362,3145,
0x39d38d6e,2515,3438,
0x3ae78e56,2791,3670,
0x3c428ec2,3138,3778,
0x3da78ead,3495,3757,
0x3ee88e10,3816,3600,
0x3fc08d15,4032,3349,
0x30358bee,53,3054,
0x305e8ab5,94,2741,
0x30248976,36,2422,
0x3f778845,3959,2117,
0x3e5f8800,3679,2048,
0x3cd58800,3285,2048,
0x3b138800,2835,2048,
0x39968800,2454,2048,
0x38be8927,2238,2343,
0x38aa8a99,2218,2713,
0x39268bc7,2342,3015,
