adc_data,i_data,q_data
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x15700000,1392,0,
0x15700000,1392,0,
0x4c400000,-960,0,
0x0,0,0,
0x3b300000,-1232,0,
0x3b300000,-1232,0,
0x4fc00000,-64,0,
0x4fc00000,-64,0,
0x2f0,0,752,
0x3f300000,-208,0,
0x40f00000,240,0,
0x40f00000,240,0,
0xef0,0,-272,
0xef0,0,-272,
0x63b0,0,944,
0x63b0,0,944,
0xaa30,0,-1488,
0x52e0,0,736,
0x9e70,0,-400,
0x9e70,0,-400,
0xcdc0,0,-576,
0xcdc0,0,-576,
0xd180,0,384,
0xab60,0,-1184,
0xcc80,0,-896,
0xbbe0,0,-1056,
0xbbe0,0,-1056,
0x7220,0,544,
0x7220,0,544,
0x0,0,0,
0x9570,0,1392,
0x31b0,0,432,
0x31b0,0,432,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x31600000,352,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x3e000000,-512,0,
0x3e000000,-512,0,
0x41300000,304,0,
0x1db00000,-592,0,
0x49d00000,-1584,0,
0x49d00000,-1584,0,
0x14900000,1168,0,
0x14900000,1168,0,
0x3360,0,864,
0x58100000,-2032,0,
0xf70,0,-144,
0xf70,0,-144,
0x6430,0,1072,
0x6430,0,1072,
0xabb0,0,-1104,
0x19d0,0,-1584,
0x6a60,0,-1440,
0x6a60,0,-1440,
0xa8d0,0,-1840,
0xa8d0,0,-1840,
0xc2a0,0,672,
0xa520,0,1312,
0xcb50,0,-1200,
0xce80,0,-384,
0xce80,0,-384,
0x9bb0,0,-1104,
0x9bb0,0,-1104,
0x2fc0,0,-64,
0xc080,0,128,
0x7040,0,64,
0x7040,0,64,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x9f00000,-1552,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x2ef00000,-272,0,
0x2ef00000,-272,0,
0x4ce00000,-800,0,
0x0,0,0,
0x3f200000,-224,0,
0x3f200000,-224,0,
0x40b00000,176,0,
0x40b00000,176,0,
0xf90,0,-112,
0xf90,0,-112,
0x6490,0,1168,
0xf0,0,240,
0x56c0,0,1728,
0x56c0,0,1728,
0xa050,0,80,
0xa050,0,80,
0xcf00,0,-256,
0x6e90,0,-368,
0xb3d0,0,976,
0xd500,0,1280,
0xd500,0,1280,
0xc220,0,544,
0xc9b0,0,-1616,
0xcf00,0,-256,
0xcf00,0,-256,
0x99d0,0,-1584,
0x99d0,0,-1584,
0x2960,0,-1696,
0xb1e0,0,480,
0x6590,0,1424,
0x6590,0,1424,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
0x0,0,0,
